volume_number	page_number	x1	y1	x2	y2	tokens_count	mean_confidence	text	image
5192	1	876	399	2129	467	3	0.92784	Смерть немецким оккупантам.	vol-5192-page-01-seg-001-0876-0399-2129-0467.png
5192	1	241	481	2227	815	9	0.95767	Красная звезда ЦЕНТРАЛЬНЫЙ ОРГАН НАРОДНОГО КОМИССАРИАТА ОБОРОНЫ СОЮЗА ССР	vol-5192-page-01-seg-002-0241-0481-2227-0815.png
5192	1	277	857	528	914	3	0.93564	N: 128 (5192)	vol-5192-page-01-seg-003-0277-0857-0528-0914.png
5192	1	988	864	1499	912	5	0.94720	3 июня 1942 г., среда	vol-5192-page-01-seg-004-0988-0864-1499-0912.png
5192	1	2022	863	2266	908	2	0.81309	ЦЕНА 15 КОП.	vol-5192-page-01-seg-005-2022-0863-2266-0908.png
5192	1	2443	393	4387	866	24	0.96214	За доблесть и мужество, проявленные в боях с немецкими захватчиками, большая группа артиллеристов Красной Армии награждена орденами и медалями СССР. Слава отважным советским артиллеристам!	vol-5192-page-01-seg-006-2443-0393-4387-0866.png
5192	1	316	990	1165	1177	3	0.98838	СЛАВА СОВЕТСКОЙ АРТИЛЛЕРИИ!	vol-5192-page-01-seg-007-0316-0990-1165-1177.png
5192	1	239	1208	1248	1458	50	0.96460	Сегодня мы публикуем Указ Президиума Верховного Совета СССР о присвоении звания Героев Советского Союза 1вум славным артиллеристам Быкову и Хразня и о награжденап большой группы советских артиллеристов орденами и медаля- ми. В боях с немецкими оккупантами наши отважные артел- леристы показали высокое мастерство, отличное владение тех- никой, мужество и бесстрашие.	vol-5192-page-01-seg-008-0239-1208-1248-1458.png
5192	1	241	1464	1250	2248	176	0.96194	Издавна славилась Россия своей артиллерией. Еще во вре- мена Ивана Грозного посол римского императора завистливо Доносил, что "московское княжество имеет не менее ты- сяч орудий и такие снаряды, что не видавший их не поверит описанию». Старинные летописи военных походов повествуют нам о подвигах геройского племени русских пушкарей, «не ша- живших живота своего" во славу отечества. Из века в век росла слава русской артиллерии и выковывались ее традиции. Артиллерия Красной Армии -- грозная сила. После войны 1914--1918 гг. зарубежная военная мысль утверждала, будто эпоха артиллерии уже прошла и в будущей войне пошка ото- извиняться на второй план, уступая место танкам. самолетам и другим техническим средствам борьбы. Но жизнь опровергла эти измышления слепцов и невежд. Советское государство. великий Сталин неустанно заботились о формировании нашей артиллерии и выращивании ее кадров. Артиллерия во время гражданской войны была по существу единственный массовым техническим родом войск молодой республики. Голы напряжев- ного труда, продиктованного сталинской заботой об артиллерии, не прошли даром. Наша могучая артиллерия, прекрасно показав- шая себя еще в дни финской кампании, развернулась в полном своем блеске на полях сражений отечественной войны.	vol-5192-page-01-seg-009-0241-1464-1250-2248.png
5192	1	243	2256	1252	2498	52	0.96402	Роль советской артиллерии в боях c немецкими оккупан- тами - огромна. На протяжении всех одинналцахи с лишним месяцев войны неумолчно гремят наши батареи. наволя ужас на врага. Они прокладывают дорогу советской пехоте, приводят молчанию неприятельские орудия, подавляют систему пулемет- ного и противотанкового огня противника, вздымают на воздух его лоты, сбивают вражеские самолеты.	vol-5192-page-01-seg-010-0243-2256-1252-2498.png
5192	1	245	2508	1254	3070	138	0.95879	Особенно велика роль советской артиллерии в борьбе с ле- немецкими танками. С того памятного в военной истории дня 15 сентября 1916 года, когда в сражении на реке Сомма по- явились первые танки, и вплоть до 22 июня 1941 года во- основная мысль не знала действенных способов борьбы с сухопут- ными броненосцами. В прошлой мировой войне германскому командованию так и не удалось найти основу противотанковой обороны. "Истинной катастрофой германской армии, писал немецкий военный теоретик Эймансберглось то. что все еще не было соответствующих средств против этих чудо- вищ-танков. что опять германская пехота была вынуждена со- першенно одна вести бой против машин и в конце ковров бы- на разбита. Германская армия на захотела внимательно изу- чать опыт сражения 20 ноября 1917 года (Камбра) и поэтому ей пришлось пережить 18 июля 1918 г. (Суассон) и поэтому зишь было возможно 8 августа (Амьев);».	vol-5192-page-01-seg-011-0245-2508-1254-3070.png
5192	1	245	3078	1256	3355	54	0.96563	С первых же этапов отечественной войны советская артил- терия выдвинулась на первое место борьбы с вражескими тан- ками. Опыт, накопленный нашими артиллеристами, неопровержи- свидетельствует о том. что при искусной противотанковой обороне, при тщательно подготовленной системе огня танковые атаки врага неминуемо терпят крах. состязании немецкой танковой брони и советского снаряда победа остается за нашей артиллерией.	vol-5192-page-01-seg-012-0245-3078-1256-3355.png
