volume_number	page_number	x1	y1	x2	y2	tokens_count	mean_confidence	text	image
5307	1	1064	308	1714	605	2	0.93516	Смерть немецким:	vol-5307-page-01-seg-001-1064-0308-1714-0605.png
5307	1	1714	308	2286	605	2	0.92431	и оккупантам.	vol-5307-page-01-seg-002-1714-0308-2286-0605.png
5307	1	440	635	2394	960	7	0.99666	ЦЕНТРАЛЬНЫЙ ОРГАН НАРОДНОГО КОМИССАРИАТА ОБОРОНЫ СОЮЗА ССР	vol-5307-page-01-seg-003-0440-0635-2394-0960.png
5307	1	490	996	743	1048	3	0.89282	№ 243 (5307)	vol-5307-page-01-seg-004-0490-0996-0743-1048.png
5307	1	1144	1002	1776	1048	5	0.95244	15 октября 1942 г., четверг	vol-5307-page-01-seg-005-1144-1002-1776-1048.png
5307	1	1959	992	2489	1057	2	0.88025	ЦЕНА 15 КОП.	vol-5307-page-01-seg-006-1959-0992-2489-1057.png
5307	1	2639	502	4556	1008	40	0.97126	преступное гитлеровское правительство и все его пособники должны понести и понесут заслуженное суровое наказание за злодеяния, совершенные ими против народов Советского Союза и против всех свободолюбивых народов на территориях, временно оккупированных немецкой армией и ее сообщниками. (ИЗ ЗАЯВЛЕНИЯ СОВЕТСКОГО ПРАВИТЕЛЬСТВА)	vol-5307-page-01-seg-007-2639-0502-4556-1008.png
5307	1	434	1120	1457	2589	183	0.94702	заявление советского прави ГИТЛЕРОВСКИХ ЗАХВАТЧИКОВ Совершаемые ими в оккуп Чрезвычайный Посланник Полномочный Министр Чехосло- вашской Республики г. Фирлингер и представитель Французского Национального Комитета г. Гарро передали через Народный Комиссариат Иностранных Дел на ния Председателя Совета На- родных Комиссаров СССР И. В. Сталина коллективную ноту правительств Чехостование, Польши, Югославии, Норвегин, Греции, Бельгии, Голландии и Люксембурга и Французского Национального Комитета, подписавших 13 января с. г. «Декла- раннюю о наказании за преступления, совершенные во время войны». В этой ноте выражено пожелание, чтобы со стороны Советского Союза было сделано предупреждение об ответствен- ности за злодеяния, совершаемые гитлеровдани в оккупирован- ных ими странах. 14 октября Народный Комиссар Иностранных Дел В. М. Молотов, по поручению Советского Правительства, направил г-ну Фирлингеру и г-ну Гарро нижеслегующее заявление: Председатель Совета Народных Бонносаров ОССР Н. В. Сталин, ознакомитесь с обращенные к нему призывом предсеавителей сгран, временно оккупированных гитлеровской Германией, сде- зать торжественное предупреждение об ответственности за зло- деяния, совершаемые гитлеровцами на захваченных ими тер- риториях, поручал Народному комиссариату Иностранных Дел довести до сведения правительств Чехословакии, Польза, Юго- славии, Норвегии, Греция, Бельгии, Голландии и Летсембурга и Французского Национального Комитета нижеследующее заяв- ленте Советского Правительства:	vol-5307-page-01-seg-008-0434-1120-1457-2589.png
5307	1	432	2597	1423	3113	85	0.95272	Советское Правительство и весь советский народ относятся с чувством братской солидарности и с глубокой симпатией к стра- даниям и освободительной борьбы народов оккупированных гитлеровской Германией стран Европы. Бедствия, унижения и мучения, причиняемые этим народам гитлеровской тиранией, тем более понятны народам Советского Союза, что гитлеровские захватчики во временно оккупированных ими советских райо- нах совершают в чудовищных масштабах свои злодейские пре- ступления, массовые убийства мирных граждан. разрушение городов и деревень, ограбление и разорение населения, зверские насилия над женщинами, детьми и стариками, угол в рабство сотен тысяч людей.	vol-5307-page-01-seg-009-0432-2597-1423-3113.png
5307	1	428	3127	1421	3554	64	0.95861	Сообщенные Советскому Правительству в полученном им кол- лективном обращении сведения о зверствах гитлеровских окку- пантов и их сообщников снова подтверждают повсеместный и предумышленный характер их кровавых преступлений, сви- детельствуя о том, что немецко-фашистское правительство и его сообщники, стремящиеся поработить народы оккупирован- ных стран, разрушить их культуру и унизить национальное достоинство, поставили себе также целью прямое физическое истребление значительной части населения на захваченной тер- ритории	vol-5307-page-01-seg-010-0428-3127-1421-3554.png
5307	1	426	3562	1421	4064	89	0.96108	Советское Правительство в то же время констатирует, что германским фашистам не удалось ни методами устрашения и подкупа, ни путем разжигания расовой розни, ни грабежами голодом, ни кровавыми расправами сломить волю европейских народов к борьбе против оккупантов за-освобождение и восста- новление независимости своих стран. Не страшась неизбежных сертв, которые несет с собой эта справедливая освойсдитель- ная борьба, и не зная ни пощады к врагу, ни компромиссов с ним и его пособниками, патриоты в угнетаемых гитлеровцами странах применяют все доступные средства борьбы с захватчи- ками, вплоть до развертывания народного партизанского движе-	vol-5307-page-01-seg-011-0426-3562-1421-4064.png
5307	1	418	4076	1417	5392	223	0.95874	Мужественные борцы за честь, свободу и независимость наро- дов, угнетаемых гитлеровцами, не останавливаются ни перед чем, чтобы нанести гитлеровским оккушантам и германской военной машине максимально возможный ущерб; они срывают военно-промышленное производство на оккупированных терри- ториях, действуя разными методами, от замедления темпов и ухудшения качества работы до забастовок, массового ухода с производства, порчи машин и продукции, диверсионных актов на заводах, электростанциях, шахтах; они организуют бойкот сельско-хозяйственных поставок немецким угнетателям; они срывают мероприятия гитлеровцев по вербовке и в Гер- знанию иностранных рабочих, обрекаемых на рабский труд для производства оружия, предназначенного против союзников угне- тенных народов Европы; они, борцы против гнета норманских разбойничьих империалистов, уничтожают или портят военные и сырьевую запасы оккупантов, они нарушают коммуникации врага, разбирая рельсы, взрывая мосты и пуская поезда под откос, вызывая аварии на торговых судах и военных кораблях, разрывая телеграфную и телефонную связь; они оказывают практическую помощь действиям союзной авиации над оккупи- рованной гитлеровцами территорией; они саботируют мероприя- тия военных и гражданских оккупационных властей; они на- казывают смертью виновников, организаторов и исполнителей гитлеровского насилия и террора, так же как и предателей, помогающих оккупантам. Наиболее ощутимый ущерб нанесен врагу в тех странах, где, наподобие великому движению народ- юных мстителей -- партизан, борющихся против оккупантов на временно оккупированных гитлеровцами советских территориях, черные патриоты бесстрашно вступили на тот же путь воору- женной борьбы с захватчиками, как это имеет место в особен- нести в Югославии.	vol-5307-page-01-seg-012-0418-4076-1417-5392.png
5307	1	458	5394	1407	5432	8	0.94734	Не подлежит сомнению, что успешное развитие этой славной	vol-5307-page-01-seg-013-0458-5394-1407-5432.png
