volume_number	page_number	x1	y1	x2	y2	tokens_count	mean_confidence	text	image
6265	1	1083	239	1406	293	2	0.89873	За нашу	vol-6265-page-01-seg-001-1083-0239-1406-0293.png
6265	1	1448	235	2179	298	2	0.94475	Советскую Родину.	vol-6265-page-01-seg-002-1448-0235-2179-0298.png
6265	1	286	330	2204	698	9	0.93593	cex соединяйтесь ЦЕНТРАЛЬНЫЙ ОРГАН НАРОДНОГО КОМИССАРИАТА ОБОРОНЫ СОЮЗА ССР	vol-6265-page-01-seg-003-0286-0330-2204-0698.png
6265	1	315	734	582	789	3	0.91729	№ 277 (6265)	vol-6265-page-01-seg-004-0315-0734-0582-0789.png
6265	1	943	740	1643	785	5	0.92101	25 ноября 1945 г., воскресенье	vol-6265-page-01-seg-005-0943-0740-1643-0785.png
6265	1	1941	738	2189	783	2	0.85429	ЦЕНА 20 коп.	vol-6265-page-01-seg-006-1941-0738-2189-0783.png
6265	1	2578	226	3278	297	3	0.88019	е г о	vol-6265-page-01-seg-007-2578-0226-3278-0297.png
6265	1	2332	307	3268	684	49	0.92294	Указ Президиума Верховного Совета СССР (1 стр. ). Майор В. Терновой. -- В родных казармах (2 стр. ) Майор Я. Милецкий, -- Гвардейцы за учебой (2 стр. ). Капитан Ф. Костиков. -- На сверхсрочную (2 стр. ). Майор А. Малинин, -- Ближний бой. В порядке обсуждения (2 стр. ).	vol-6265-page-01-seg-008-2332-0307-3268-0684.png
6265	1	2328	686	3266	767	15	0.92760	Капитан В. Стригачев. -- Комсомольцы готовятся к выборам в Верховный Совет СССР (3 стр. ).	vol-6265-page-01-seg-009-2328-0686-3266-0767.png
6265	1	3363	293	4272	382	15	0.95277	Председатель СНК Армянской ССР А. Сарксян. 25 лет советской власти в Армении (3 стр. ).	vol-6265-page-01-seg-012-3363-0293-4272-0382.png
6265	1	3363	388	4295	572	24	0.92378	Гвардии капитан В. Соколов. - 11олковая библио- тека (3 стр. ). ВЕСЕЛЫЕ РАССКАЗЫ. - Борис Ласкин, -- Ту- ман над Темзой (4 стр. ).	vol-6265-page-01-seg-013-3363-0388-4295-0572.png
6265	1	3363	580	4297	669	11	0.91206	Пр Процесс главных немецких военных преступников в Нюрнберге (4 стр. ).	vol-6265-page-01-seg-014-3363-0580-4297-0669.png
