volume_number	page_number	x1	y1	x2	y2	tokens_count	mean_confidence	text	image
4864	1	1340	475	2308	523	4	0.93889	Пролетарии всех стран, соединяйтесь.	vol-4864-page-01-seg-001-1340-0475-2308-0523.png
4864	1	337	555	2302	912	7	0.98035	ЦЕНТРАЛЬНЫЙ ОРГАН НАРОДНОГО КОМИССАРИАТА ОБОРОНЫ СОЮЗА ССР	vol-4864-page-01-seg-002-0337-0555-2302-0912.png
4864	1	2060	922	2312	969	2	0.89934	ЦЕНА 15 КОП.	vol-4864-page-01-seg-004-2060-0922-2312-0969.png
4864	1	329	916	2339	991	7	0.94785	109 (4864) 11 мая 1941 г., воскресенье	vol-4864-page-01-seg-005-0329-0916-2339-0991.png
4864	1	2401	543	3353	944	54	0.89361	Новая победа советских полярников (1. стр. ). Генерал-лейтенант Ф. Ремезов. -- Широко орга низовать обмен опытом (2 стр. ). Доцент полковник А. Шмаров. - Тыл обороны при прорыве ее механизированным соединением (2 стр. ). Полковник И. Краснов.--Проверка знания уста- вов (2 стр. ). 3. Хирен. -- Убедительно рассказывать о боевом прошлом (2 стр. ).	vol-4864-page-01-seg-007-2401-0543-3353-0944.png
4864	1	3446	533	4402	940	46	0.91329	ПАРТИЙНАЯ ЖИЗНЬ. - Неправильные методы. Старший политрук В. Капустьянов. -- Воинская дисциплина коммуниста (3 стр. ). КРИТИКА И БИБЛИОГРАФИЯ. - Полковник 3. Идельсон. «Артиллерия в обороне» (3 стр.). Доцент полковник Н. Журавлев. Англо-гер манская воздушная война (4 стр. ). Новые мероприятия английского правительства (4 стр. ).	vol-4864-page-01-seg-009-3446-0533-4402-0940.png
4864	1	388	1051	1600	1255	4	0.97852	Большевистское воспитание молодых летчиков	vol-4864-page-01-seg-010-0388-1051-1600-1255.png
4864	1	297	1283	987	3240	296	0.95621	Авиация - один из наиболее важных и быстрее всего развивающихся родов войск. Техника ее сложна. Естественно, что к лю- дям авиации предъявляются чрезвычайно серьезные требования. Летчика в равной мере должно характеризовать как мастер- ское использование новейшей техники, вооружения, так и отвага, настойчивость и выдержка в борьбе с трудностями. Лет- чик, сказал товарищ Сталин, это кон- центрированная воля, характер, умение идти на риск. Не всем эти качества свойственны от природы, но у каждого их можно вы- работать. Не всякий рождается героем, но каждый может стать им. Это происхо- дит, понятно, не само собой. Формирование воздушного бойца - процесс длительный и сложный. Высокие боевые качества на- ших летчиков, обеспечившие победы в схватках с врагами родины и в борьбе про- тив слепой стихии, прежде всего являют- ся следствием правильного воинского вос- питания, крепкой большевистской закалки. Решающее значение в формировании воз- душного бойца, как, впрочем, и спецпали- стов всех других родов оружия, имеют первые годы его пребывания в части. В эту пору характер его по существу только складывается, он легче всего поддается во- спитательному воздействию, усваивает хо- рошее, освобождается от плохого. Ясно по- этому, что о молодом летчике следует осо- бенно заботиться и усиленно работать с ним именно в первые годы его практиче- ской армейской деятельности. До недавних сравнительно пор кое-где пренебрегали этими непреложными истина- ми. Свидетельство об окончании летной школы воспринимали подчас как свиде- тельство о зрелости, забывая, что школа- это лишь подготовительная ступень, что зрелость приходит лишь с опытом, в пре- одолении трудностей. Случалось, что юно- шей, только что покинувших школьную скамью, ставили в такие же условия, как испытанных воздушных бойцов, примерно так же относились к ним. В итоге моло- дежь, лишь вступающая в самостоятельную жизнь, лишь начинающая свой воинский путь, порой проникалась убеждением, что она все уже постигла, все превзошла. Па- губные последствия таких настроений оче- видны.	vol-4864-page-01-seg-011-0297-1283-0987-3240.png
4864	1	291	3246	971	4652	198	0.95971	Моральные силы бойца определяют его воинские качества. Не закалив свой дух, никогда не станешь мастером воздушных битв. Забота о большевистском воспитании, о всестороннем совершенствовании младше- го и среднего летного и технического со- става дело огромной важности, долг каждого командира и политработника, долг партийных и комсомольских организаций. Основу высоких моральных сил состав- ляет безграничная преданность партии Ленина- Сталина, крепкая идейная закалка. Надо неутомимо работать над расширением политического и культурного кругозора мо- лодых кадров авиации, день ото дня все усиливать их теоретическую вооружен- ность, укреплять патриотические чувства. Надо привить им вкус к изучению марк- систско-ленинской теории, самостоятель- ной работе над книгой. При каждом общежитии существует, как правило, ленинская комната. Какие инте- ресные беседы можно проводить здесь в то- варищеской обстановке! Как просто орга- низовать тут консультации, пропагандиро- вать литературу по определенным темам! Иных политработников смущает здесь не- многочисленность аудитории. Но ведь в дан- ном случае это является положительным качеством. Умелый пропагандист быстро узнает индивидуальные особенности всех до одного молодых пилотов, штурманов, стрел- ков-радистов, механиков, и это поможет ему еще активнее воздействовать на форми- рование их характера, моральных качеств, военной психологии. Нужно лишь по-на- стоящему взяться за дело, не гоняясь за большими масштабами, не подстригая под одну гребенку весь личный состав.	vol-4864-page-01-seg-012-0291-3246-0971-4652.png
4864	1	283	4654	959	5178	74	0.96254	Военно-технической пропаганде заслу- женой принадлежит одно из первых мест в воспитательной работе с молодыми кад- рами авиации. Знание законов физики, ме- ханики, метеорологии абсолютно обязатель- но для воздушного бойца, и совершенство- вание в этом отношении должно идти не- прерывно, всеми путями. Но лекции, до- клады и товарищеские собеседования на специальные темы лишь одна сторона вопроса. Нельзя забывать и о необходи- мости всестороннего культурного развития и роста молодых летчиков. Это значит организовать изучение иностранных языков,	vol-4864-page-01-seg-013-0283-4654-0959-5178.png
