volume_number	page_number	x1	y1	x2	y2	tokens_count	mean_confidence	text	image
4951	1	1312	400	2286	448	4	0.91407	Пролетарии всех стран, соединяйтесь.	vol-4951-page-01-seg-002-1312-0400-2286-0448.png
4951	1	267	456	2288	811	7	0.99142	ЦЕНТРАЛЬНЫЙ ОРГАН НАРОДНОГО КОМИССАРИАТА ОБОРОНЫ СОЮЗА ССР	vol-4951-page-01-seg-003-0267-0456-2288-0811.png
4951	1	323	842	606	900	2	0.91597	196 (4951)	vol-4951-page-01-seg-004-0323-0842-0606-0900.png
4951	1	1003	850	1630	904	5	0.94674	21 августа 1941 г., четверг	vol-4951-page-01-seg-005-1003-0850-1630-0904.png
4951	1	2038	850	2294	900	2	0.89803	ЦЕНА 15 КОП.	vol-4951-page-01-seg-006-2038-0850-2294-0900.png
4951	1	2364	430	4382	858	25	0.92772	На передовых линиях и в тылу у врага-всюду и везде сохранять дух стойкости и мужества, на- носить фашистам жестокое поражение, драться до последней капли крови:	vol-4951-page-01-seg-007-2364-0430-4382-0858.png
4951	1	719	971	1237	1072	2	0.93044	За четкое	vol-4951-page-01-seg-008-0719-0971-1237-1072.png
4951	1	374	1086	1584	1301	6	0.94474	взаимодействие в бою всех родов войск.	vol-4951-page-01-seg-009-0374-1086-1584-1301.png
4951	1	293	1316	967	1951	84	0.95876	Правильно организовать взаимолейст- значит так согласовать боевую работу частей и подразделений, чтобы каждый род войск был использован на- более целесообразно, выгодно, в полном соответствии со своими характерными свойствами и особенностями. Для дости- жения успеха мото сосредоточить на том при полном участке превосходящие силы и средства. Нужно еще добиться, чтобы звенья боевого организма не заменять, а дополняли и усиливали друг друга. II пе- хота, и артиллерия, и танки, действуя четко и согласованно, должны обрушить на врага всю мощь своего огня, ВСЮ стремительность движения, ВСЮ СИЛУ	vol-4951-page-01-seg-010-0293-1316-0967-1951.png
4951	1	273	1955	963	4262	295	0.95281	Так было организовано взаимодействие нежит авиацией танками, артиллерий- и пехотными подразделениями на- ших войск, большую тан- колонку фашистов в районе Р. Атаку начали советские бомбардировщики. Они разгромили голову и хвост колонны. заставили ее остановиться. Отрой фатит- стской колонны нарушится, и в это вре- немцев стали громить напи тяжелые огонь которых корректяроватся с самолета. Фашисты пытались двинуться в стороны от дороги. Но тут они были встречены огнем напиток противотанковых пушек и группами бойцов --- истребите- лей танков. Окончательный разгром не- мецкой колонны доведитили подразделения тяжелых танков. Вот пример отлично на- лаженного взаимодействия, когда все ро- ла войск были использованы на более пе- лесообразно и действия их быти разумно наставлены на выполнение общей задачи. Д.тя достижения успеха недостаточно организовать взаимодействие родов войск в застгтабе соединения и части; оно лол- жно охватывать все подразделения, уча- ствующие в бою. Отсутствие увязки дей- свит отдельных подразделений может на- рушить план боя и сорвать успех соеди- нения в салоу. Крайне необходима хоро- тая организация взаимодействия стрелковой ротой в потразделентях гру- родов войск, которые ей приланы или поддерживают ее. Здесь, в этом ни- звене. происходит важнейший про- песен: увязываются действия стрелковых B3R010B огнем станковых пулеметов, MAR. того. пехота должна умело попользовать результаты улара тон- ков, авиации и артиллерии. 9 то один из основных вопросов взаимодействия, и ре- тоже в ротном звене. более серьезную роль играет вза- пустействие таких подразделений, как батальная, артиллерийской визнон, танковая рота. Стрелковый ба- тальон основное звено взаимодействия. Пменно командир стрелкового батальона непосредственно организует совместные пехоты, танков и артиллерии. Он действия людей, вооруженных боевой техникой, направляет их хотя- поставленной цели. Его обязан- насть не механически распределять име- споты и средства. творчески обеспечивать свой план боя. Пехота, артиллерия я танки обладают различной скоростью движения, различ- ными боевыми качествами. Планируя их деятельность в бою, командир батальона должен строго учесть особенности этих	vol-4951-page-01-seg-011-0273-1955-0963-4262.png
