volume_number	page_number	x1	y1	x2	y2	tokens_count	mean_confidence	text	image
5401	1	975	130	2208	194	3	0.95692	Смерть немецким оккупантам.	vol-5401-page-01-seg-001-0975-0130-2208-0194.png
5401	1	272	223	2263	570	7	0.99310	ЦЕНТРАЛЬНЫЙ ОРГАН НАРОДНОГО КОМИССАРИАТА ОБОРОНЫ СОЮЗА ССР	vol-5401-page-01-seg-002-0272-0223-2263-0570.png
5401	1	315	597	571	646	2	0.84203	30 (5401)	vol-5401-page-01-seg-003-0315-0597-0571-0646.png
5401	1	915	601	1592	652	5	0.92960	6 февраля 1943 г., суббота	vol-5401-page-01-seg-004-0915-0601-1592-0652.png
5401	1	1981	595	2240	642	2	0.82625	ЦЕНА 20 КОП.	vol-5401-page-01-seg-005-1981-0595-2240-0642.png
5401	1	2365	155	4399	608	41	0.94699	Преодолевая упорное сопротивление врага, наши части вчера овладели городом и железнодорожной станцией Старый Оскол, районными центрами Боброво-Дворское Скородное. На Украине - заняты город и железнодорожная станция Изюм, а также район- ные центры и железнодорожные станции Великий Бурлук и Яма, районный центр Ольховатка.	vol-5401-page-01-seg-006-2365-0155-4399-0608.png
5401	1	489	729	1420	801	2	0.95929	последний час	vol-5401-page-01-seg-007-0489-0729-1420-0801.png
5401	1	296	860	1597	1041	6	0.88881	Наши войска заняли города Старый Оскол, Изюм	vol-5401-page-01-seg-008-0296-0860-1597-1041.png
5401	1	268	1075	1607	1399	35	0.96958	1) 5 февраля наши войска после упорного боя овла- дели городом и железнодорожной станцией СТАРЫЙ ОСКОЛ. Окруженный гарнизон противника уничтожен частично пленен. 2) На Украине наши войска овладели городом и же- лезнодорожной станцией ИЗЮМ. СОВИНФОРМБЮРО.	vol-5401-page-01-seg-009-0268-1075-1607-1399.png
5401	1	499	1488	1387	1601	1	0.65018	срайне	vol-5401-page-01-seg-010-0499-1488-1387-1601.png
5401	1	247	1637	934	2609	144	0.95591	Борьба за освобождение Украины от не- мецко-фашистских захватчиков с каждым днем развертывается все шире, разгораст- ся все сильней. Еще совсем недавно стра- на отмечала с радостью вступление частей Юго-Западного фронта в первые освобож- денные ими украинские сёла. А теперь за селами пошли уже города, фронт нашего наступления на Украине всё ширится, наши войска продвигаются всё дальше в глубь украинской территории. Уже очищен от немцев ряд районов трех областей респуб- лики --- Харьковской, Ворошиловоградской, Оталинской. Наши войска овладели ворота- ни Донбасса городом и крупным желез- нодорожным узлом красный Лиман. Осво- бождены город и железнодорожный узел Купянск, города и станции Кременная, Гу- бедное и др. Как сообщает Советское Информбюро, числу многих украинских городов и сел, вырванных из-под фашист- ского ига, вчера прибавился, еще такой крупный центр большого военного значе- ния, как город Изюм. Заря освобождения вздымается все выше над окровавленной, покрытой руинами, истерзанной немцами украинской землей.	vol-5401-page-01-seg-011-0247-1637-0934-2609.png
5401	1	230	2618	915	3620	159	0.95427	Наша страна давно ждала этого часа. С той поры, как германские хищники ок- купировали Украину, тревога и боль за псе не покидают сердца всех советских людей. Разве можно примириться с мыслью, что красавец Киев и богатырь Ларьков --- неволе у немцев? Разве можно найти по- кой, пока фашистский сапог топчет поля Полтавщины и Черниговщины, фашистская нагайка свистит. на улицах украинских го- родов, в заводских поселках сурового гордого Донбасса, Криворожья, на берегах могучего и привольного Днепра? Украина, с ее плодоносными нивами и чудесными песнями, с се огромными природными бо- гатствами и сердечным, талантливым, тру- долюбивым народом, дорога нашей родине так, как только может быть дорога матери прекраснейшая ес дочь. Жемчужина стра- ны Советов, край изобилия и солнечных просторов, она всегда была гордостью народов советской державы, Тем острее наша сердечная боль от временной утра- ты Украины, тем сильнее наша воля во что бы то ни стало полностью очистить украинскую землю, как и всю оккупиро- ванную немцами советскую территорию, от титаровской нечисти.	vol-5401-page-01-seg-012-0230-2618-0915-3620.png
5401	1	217	3632	898	4596	136	0.95789	Богатства украинской земли издавна сводили ума германских хищников. Они еще в ту войну пытались нало- жить лапу на Украину. Окончилось это тем, чт обожравшийся империалистский зверь сломал себе шею в борьбе против молодой Красной Армии. Однако гитлеров- с присущей им тупостью и высокомс- прием пренебрегли уроками истории. В са- мом начале войны немецко-фашистские орды вторглись на территорию советской Украины, сияющих высот социалистиче- ского процветания она была низвергнута в черную пропасть фашистской оккупации, голода, разрухи, безмерных страданий. Уже свыше года многие районы Украи- ны находятся под ярмом гитлеровцев. Но 11 плененная врагом, временно отрезанная линией фронта от остальных братских республик Советского Союза, Украина сердцем своим, помыслами своими остается быстро с ними, душой своей остается со- ветской. Окровавленная, но мужественная. закабаленная, по свободолюбивая, оккупи- рованная, но не покоренная, она не скло- нила своей гордой головы перед подлыми порадотителями.	vol-5401-page-01-seg-013-0217-3632-0898-4596.png
5401	1	211	4602	884	4961	49	0.94633	Широковещательные планы врага, свя- занные с Украиной, потерпели крах. За время оккупации гитлеровцам нс уда- лось восстановить производство ни на одном сколько-нибудь значительном пред- приятие. Колхозная земля не кормит за- хватчиков, колхозные хлеборобы не рабо- тают на немцев. Под фашистским ярмом сельское хозяйство Украины пришло в пол- нейший упадок.	vol-5401-page-01-seg-014-0211-4602-0884-4961.png
