volume_number	page_number	x1	y1	x2	y2	tokens_count	mean_confidence	text	image
5630	1	779	64	1026	212	2	0.74385	4. S.	vol-5630-page-01-seg-001-0779-0064-1026-0212.png
5630	1	1491	68	1700	138	3	0.64318	H. 4. 3.	vol-5630-page-01-seg-003-1491-0068-1700-0138.png
5630	1	1079	254	2275	326	3	0.91008	Смерть немецким оккупантам.	vol-5630-page-01-seg-004-1079-0254-2275-0326.png
5630	1	381	345	2318	694	7	0.97743	ЦЕНТРАЛЬНЫЙ ОРГАН НАРОДНОГО КОМИССАРИАТА ОБОРОНЫ СОЮЗА ССР	vol-5630-page-01-seg-005-0381-0345-2318-0694.png
5630	1	421	724	694	779	2	0.91674	259 (5630)	vol-5630-page-01-seg-006-0421-0724-0694-0779.png
5630	1	1032	734	1662	781	5	0.93322	2 ноября 1943 г., вторник	vol-5630-page-01-seg-007-1032-0734-1662-0781.png
5630	1	2041	728	2296	781	2	0.81234	ЦЕНА 20 КОП.	vol-5630-page-01-seg-008-2041-0728-2296-0781.png
5630	1	2404	258	4434	745	39	0.94501	Да здравствует победа англо-советско-американского боевого союза над злейшими врагами человечества - немец ко-фашистскими поработителями! Все силы и боевую мощь свободолюбивых народов на быстрейший разгром гитле ровской Германии! : (Из призывов ЦК ВКП(б) к 26-й годовщине Великой Октябрьской Социалистической Революции).	vol-5630-page-01-seg-010-2404-0258-4434-0745.png
5630	1	474	857	1616	1062	5	0.95346	Готовиться к зимним боевым полетам	vol-5630-page-01-seg-011-0474-0857-1616-1062.png
5630	1	352	1096	1028	2294	181	0.95738	Приближающаяся зима создает извест- ные дополнительные трудности для боевой работы нашей авиации. Но вопреки этим трудностям части военно-воздушных сил, как и другие рода войск Красной Армии, должны будут зимой действовать по мень- шей мере с той же интенсивностью и тем же размахом, что и сейчас. Обстановка мо- жет также потребовать не только сохра- нения достигнутых темпов, но и дальней- шего повышения их. К этому должен быть подготовлен весь командный, летный технический состав, к этому должны быть созданы заблаговременно все необходимые материальные предпосылки. ходе Отечественной войны кадры нашей авиации накопили солидный опыт действий в любых условиях воздушной и наземной обстановки, погоды, времени ги- да и местности. Боевая практика свиде- тельствует: мы в силах всюду и всегда обеспечивать такие условия для эксилоа- тации материальной части и работы лет- ного состава, при которых особенности зимы не скажутся на размахе и эффектив- пости действий наших авиационных ча- стей и соединений. Нужно лишь, не до- жидаясь холодов и снега, не дожидаясь. пока зима станет реальностью, всесторон- не подготовиться к се приходу, учтя опыт двух минувших зимних кампаний, и встре- тить во всеоружии ее естественные труд- Ности.	vol-5630-page-01-seg-012-0352-1096-1028-2294.png
5630	1	324	2299	1013	4265	272	0.94352	Интенсивность зимней боевой работы авиации во многом зависит от того, как справляются со своими задачами баталь- оны аэродромного обслуживания и другие тыловые авиационные учреждения. IIs прямая обязанность несмотря ни на метели или снегопады, неизменно обеспечивать отличное состояние летных полей. В сферу деятельности командиров " исполнителей батальонов аэродромного обслуживания должно входить всё, что связано с землей работой на аэродромах ** от устройства удобных, укрытых стоянок самолетов, с хорошо содержащимися под'- ездными путянп для подвоза боеприпасов, :: до всесторонне иродучанной системы заправки самолетов. Уже теперь, до на- ступления порозов, нужно оборудовать теплые и укрытые от поражения болбаме помещения для отдыха летного и техниче- ского состава, создать нормальные усло- вня для мелких крупных ремонтных работ. Обязанность командиров тыловых частей заранее продумать ответствующими мероприятеями обеспе- чить разрешение всех вопросов жизни и быта действующих авиационных частей зимой, начиная от обеспечения материаль- ной части утеплительными материалами : и кончая устройством починочных мастер- стихи сушилов для зимнего специально- го обмундирования. Однако подготовку земе ни в коем случае нельзя, конечно, ограничивать ра- ботой тыловых учреждений. Они призва- ны создать наилучшие условия, прочную базу для интенсивной деятельности авиа- пиопных частей зимой. Успех же зимних полетов будет зависеть в первую голову от того, насколько подготовиться каждый летчик, каждый экипаж к преодолению трудностей зимы в своей непосредственной летной работе, особенно в области экспло- атадин материальной части на земле и в воздухе и в вопросах навигации, штур- канского мастерства. Всемерного поощре- ния заслуживает инициатива тех коман- - - - диров полков и эскадрилий, которые, не ожидая снежных дней, уже теперь, в пе- рерывах между боевыми операциями, вы- краивают время для специальных занятий по вопросам инженерно-авиационной служ- бы эксплуатации материальной части в :: зимних условиях.	vol-5630-page-01-seg-013-0324-2299-1013-4265.png
5630	1	324	4267	984	4448	24	0.95524	В некоторых частях, готовясь к зиме, старшие офицеры инженерно-авиационной службы не ограничиваются одними только занятиями или беседами. Например, для лучшего усвоения летным и техническим	vol-5630-page-01-seg-014-0324-4267-0984-4448.png
5630	1	1030	1098	1707	2956	267	0.95765	составом всей суммы вопросов, связанных предполетной подготовкой зимой, штурмовой части оборудованы самолеты- эталопы, на которых произведены все по- лагающиеся по наставлению регламентные :: работы, и основные агрегаты уже приспо- соблены для конкретных зимних условий данной местности. Кроме того, широкие распространение в ряде частей получили своеобразные технические конференции- клеточки", где заслуженные летчики техники делятся с молодыми кадрами сво- им опытом зимпей боевой работы. Эти «летучки» обычно бывают посвящены не всем вопросам сразу, а одному-двум, на- и более важным и конкретным. Зимний боевой полет, кроме трудностей, сопряженных с эксплуатацией материаль- ной части, требует от экипажей особой четкости и навыков 'в навигационной ра- боте. Ориентиры, которые в пное время года можно считать основой счисления пу- ти, зимой вовсе исчезнут, поиск других при полете на скоростной машине будет затруднителен. Поэтому каждому экипажу при подготовке к зимнему полету и B самом полете нужно быть готовым в лю- бую минуту перейти от менее сложных способов счисления пути и ориентировка более сложным, включая сюда II умение выполнить иной раз весь ком- плекс самолетовождения «вслепую», вне видимости земли, пдя в облаках, за обла- ками пли в снегопаде. Естественно, что сложные навыки зимней воздушной нави- гации не приходят сами собой. Они появ- ляются у экипажей как следствие их большой работы над собой области штурманского искусства, начиная от иде- ального знания района боевых полетов и кончая умением последовательно исполь- зовать все приемы и способы самолето- вождения. Чтобы приобрести эти навыки. каждый летчик и штурман должен не только добросовестно изучать вопросы штурманского мастерства на специально организованных занятиях, по и под руко- водством своих командиров и флагштур- манов деятельно работать над собой, ис- пользуя для этого максимум свободного времени.	vol-5630-page-01-seg-015-1030-1098-1707-2956.png
5630	1	1011	2962	1681	4155	178	0.95573	Пные авиационные командиры считают. что круг вопросов, связанных с зимними боевыми действиями, ограничен расчист- кой летного поля от снежных сугробов устройством водо- маслогреек и теплых зем- лянок да хорошей штурманской подготов- кой экипажей. Однако этого мало. Елевой опыт прошлых двух зимних кампаний учит, что зимние условия воздушных бо- ев и операций требуют и несколько иных приемов воз1ушной тактики, иных подхо- дов к разрешению той или другой боевой задачи, нежели в другое время года. Офи- перам авиации нужно уже теперь, не ожи- дая, пока зима окончательно вступит в свои права, настойчиво порыться в своем оперативно-тактическом багаже, найти в нем всё, что может быть применено в ны- пешней боевой действительности, и заранее всесторонне продумать вопросы тактики воздушного боя, бомбардировочных штурмовых действий, воздушной развед- и т. д., с которыми придется встре- титься в третью военную зиму. Вспом- нив тактику воздушного противника, опе- нив, какова она может быть этой зимой, заранее найля приемы и способы проти- водействия врагу, продумав систему ор- ганизации взаимодействия наземными войсками в зимних условиях, - авиаци- онные офицеры смогут более тщательно подготовить своих подчиненных к зимним боевым полетам.	vol-5630-page-01-seg-016-1011-2962-1681-4155.png
5630	1	1003	4161	1666	4446	46	0.95444	Зима не за горами. Чем шире, энергич- нее будет развернута подготовка к ней во всех авиационных частях и подразделени- ях, во всех тыловых учреждениях и шта бах, тем эффективнее станет зимняя бое- вая работа нашей авиации. тем больших успехов добьются наши войска на снеж- ных полях.	vol-5630-page-01-seg-017-1003-4161-1666-4446.png
5630	1	1821	857	4336	1085	8	0.97953	Англо-Советско-Американское коммюнике о конференции трех министров в Москве	vol-5630-page-01-seg-018-1821-0857-4336-1085.png
5630	1	1736	1096	3053	1244	33	0.94111	19 по 30 октября 1943 года в Москве состоялась конференция Министров Иностранных Дел Соединенных Штатов Америки г-на К. Хелла, Соединенного Королевства г-на А. Идепа и Советского Союза В. М. Молотова, имевшая 12 заседаний.	vol-5630-page-01-seg-019-1736-1096-3053-1244.png
5630	1	1723	1260	3049	1671	102	0.93466	Кроме Министров в Конференции принимали участие: со стороны Соединенных . . Штатов Америки --- Посол Соединенных Штатов В. Аверелл Гарриман, генера. майор Джон Р. Дип от Армии Соединенных Штатов, г-н Грин Х. Хэкворт, г-н Дженс Данн и эксперты, со стороны Соединенного Королевства Посол Его Величества сэр Арчибальд Кларк Havp, г-11 Вильям Стрэнг, генерал-лейтенант сэр Гастингс Исмей и эксперты со стороны Советского Союза --- Маршал К. E. Ворошилов, Заместители Народ- ного Комиссара Иностранных Дел А. Л. Вышинский и М. М. Литвинов, Заместитель Народного Комиссара Внешней Торговли B. A. Сергеев, от Генерального Штаба генерал-майор А. А. Грызлов, ответственный работник НКИД Г. Ф. Саксин эксперты.	vol-5630-page-01-seg-020-1723-1260-3049-1671.png
5630	1	1724	1677	3047	1901	51	0.95378	Повестка включала все вопросы, поставленные на обсуждение тремя Права- тельствами. Одни из этих вопросов требовали окончательных решений, которые были приняты. По другим, после обсуждения, были приняты основные принципы с тем, чтобы детальная разработка их имела место в дипломатическом порядке или специально созданных для этого Комиссиях. Третье вопросы предполагали лишь обмен мнениями.	vol-5630-page-01-seg-021-1724-1677-3047-1901.png
5630	1	1723	1907	3041	2058	32	0.94401	Правительства Советского Союза, Соединенного Королевства Соединенных Штатов тесно сотрудничали между собой во всех вопросах, касающихся осуществ- ления общего военного усплия. Тем не менее, впервые Министрам Иностранных Дел Трех Правительств удалось провести совещание.	vol-5630-page-01-seg-022-1723-1907-3041-2058.png
5630	1	1711	2068	3040	2588	132	0.95475	В первую очередь состоялись исчерпывающи искренние дискусспи по по- воду мероприятий, которые следует предпринять для сокращения сроков войны про- тив Германии и ее сателлитов в Европе. Было использовано присутствие военных советников, представляющих соответствующих Начальников Генеральных Штабов для того, чтобы обсудить определенные военные операции, в отношении которых были приняты решения и которые уже подготовляются, и для того, чтобы создать базу для теснейшего военного сотрудничества в будущем между тремя странами. Признак первейшей целью ускорение конца войны, трп Правительства также оказались единодушны в том, что в их собственных национальных интересах и б интересах всех миролюбивых наций важно продолжить теперешнее тесное сотрудни- честро, установленное для веления войны, и на период, который последует за окоп- чанием военных действий, и что только этим путем можно добиться поддержания мира и полного развития политического, экономического и социального блага их народов.	vol-5630-page-01-seg-023-1711-2068-3040-2588.png
5630	1	1707	2592	3034	2742	42	0.93315	Это убеждение воплощено в Декларации, к которой уже во время Конференции присоединились китайское Правительство и которую подписали три Министра и Китайский Посол в Москве от имени своих Правительств. Эта публикуемая сегодня Декларация, предусматривая еще более тесное сотрудничество в ведении войны и во	vol-5630-page-01-seg-024-1707-2592-3034-2742.png
5630	1	3102	1100	4429	1277	45	0.94833	всех вопросах, относящихся к капитуляции и разоружению врагов, с которыми четыре государства находятся соответственно в войне, устанавливает принципы, на которых по соглашению четырех Правительств, должна быть основана широкая си- стема международного сотрудничества и безопасности. Предусмотрено включение эту систему всех других миролюбивых государств, больших и малых.	vol-5630-page-01-seg-025-3102-1100-4429-1277.png
5630	1	3106	1292	4427	1508	46	0.95899	конференция согласилась в необходимости создания механизма, обеспечивающе- го теснейшее сотрудничество между тремя Правительствами при изучении европей- ских вопросов, возникающих из развития войны. этой целью Конференция решите создать Европейскую Консультативную Комиссию с местопребыванием в Лондоне для изучения этих вопросов и для выработки совместных рекомендаций трем Правитель- ствам.	vol-5630-page-01-seg-026-3106-1292-4427-1508.png
5630	1	3104	1525	4421	1630	19	0.96158	Предусмотрено также обеспечение продолжения по мере надобности консульта- ций представителей трех государств в соответственных столицах через существующие дипломатические каналы.	vol-5630-page-01-seg-027-3104-1525-4421-1630.png
5630	1	3096	1650	4425	1939	69	0.95576	Министры далее решили создать консультативный Совет по вопросам Пталит, состоящий нервопачально из представителей пх трех Правительств и Французского Комитета Национального Освобождения. Предусмотрено включение в этот Совет представителей Греции и 10гославил, имея в виду вх особый интерес, вытекающий из агрессии фашистской Италии в отношении их территорий во время настоящей войны. Этот Совет будет заниматься повседневными вопросами, исключая военные опера- ции, будет формулировать рекомендации, рассчитатьые на координацию политике союзников отношении Италии.	vol-5630-page-01-seg-028-3096-1650-4425-1939.png
5630	1	3102	1960	4417	2068	23	0.93564	Три Министра Иностранных Дел признали при этом целесообразным подтвер дить публикуемой сегодня Декларацией позицию их Правительств в пользу восста- новления демократии в Италии.	vol-5630-page-01-seg-029-3102-1960-4417-2068.png
5630	1	3098	2085	4417	2267	42	0.95140	Министры также объявили, что целью их Правительств является восстанов летие независимости Австрии. Они вместе с тем напомнили Австрии, что при окон- чательном урегулировании будут приняты во внимание усилия, которые Австрия мо- жет сделать для своего собственного освобождения. Декларация об Австрии публи- куется.	vol-5630-page-01-seg-030-3098-2085-4417-2267.png
5630	1	3087	2280	4417	2584	73	0.95034	Министры опубликовали во время конференции Декларацию Президента Рузвель та, Премьер-Министра Черчилля и Главы Советского Правительства Сталила, держащую торжественные предостережение, согласно которому при предоставлении перемирия любому германскому правительству, те германские офицеры, солдаты и члены гитлеровской партии, которые имеют какое-либо отношение к зверствау, убийствам и казиям в странах, захваченных германскими вооруженными силами, будут доставлены обратно в страны, где были совершены их ужасные преступления, для того, чтобы они подверглись обвинению и наказанию по законам этих стран.	vol-5630-page-01-seg-031-3087-2280-4417-2584.png
5630	1	3089	2590	4410	2734	38	0.94699	В атмосфере взаимного доверия и понимания, характеризующей все работы Конференции, подверглись рассмотрению и другие важные вопросы как текущего характера, так и относящиеся к будущему обращению с гитлеровской Германией и ее сателлитами, к экономическому сотрудничеству и обеспечению всеобщего мира	vol-5630-page-01-seg-032-3089-2590-4410-2734.png
5630	1	1753	2802	2996	3022	8	0.97074	ДЕКЛАРАЦИЯ ЧЕТЫРЕХ ГОСУДАРСТВ ПО ВОПРОСУ О ВСЕОБЩЕЙ БЕЗОПАСНОСТИ	vol-5630-page-01-seg-033-1753-2802-2996-3022.png
5630	1	1705	3055	2364	3165	10	0.92568	Правительства Соединенных Штатов Америки, Великобритании, Советского Со- юза и Китая,	vol-5630-page-01-seg-034-1705-3055-2364-3165.png
5630	1	1700	3170	2362	3499	49	0.95158	объединенные в своей решимости в сл- ответствии с Декларацией Объединенных Наций от 1 января 1942 года и с после- дующими декларациями, продолжать восн- ные действия против тех держав оси, с которыми они соответственно находятся в состоянии войны, пока эти державы пе сложат своего оружия на основе базового- речной капитуляции;	vol-5630-page-01-seg-035-1700-3170-2362-3499.png
5630	1	1700	3504	2356	3641	17	0.95219	сознавая свою ответственность в деле обеспечения освобождения самих себя союзных с ними парадов от угрозы агрес- сии;	vol-5630-page-01-seg-036-1700-3504-2356-3641.png
5630	1	1685	3649	2354	4446	102	0.95400	признавая необходимость обеспечения быстрого и организованного перехода от войны к миру и установления и поддер- жания международного мира. п безопасно- сти при наименьшем отвлечении мировых человеческих и экономических ресурсов для вооружений; совместно заявляют: 1. Что их совместны9 действия, на- правленные на ведение войны против их соответственных врагов. будут продолжены для организации и поддержания мира безопасности. 2. Что те из них, которые находятся в войне с общими врагами, будут действо- вать совместно во всех вопросах, относя- щихся к капитуляции и разоружению этих соответственных врагов. 3. Что они примут все те меры, кото- рые они считают необходимыми. против любого нарушения условий, предъявленных их противникам.	vol-5630-page-01-seg-037-1685-3649-2354-4446.png
5630	1	2383	3053	3045	3377	40	0.94290	4. 4. Что они признают необходимость учреждения в возможно короткий срок всеобщей Международной Организации для поддержания международного мира н бе- гопасности, основанной на принципе су- веренного равенства всех миролюбивых государств, членами которой могут быть все такие государства большие и ма-	vol-5630-page-01-seg-038-2383-3053-3045-3377.png
5630	1	2379	3387	3041	3747	55	0.95215	Что они будут консультироваться друг с другом и, по мере того, как этого потребуют обстоятельства, с другими чле- нами Обединенных Наций, имея в виду совместные действия в интересах ссобще- ства наций в целях поддержания между- народного мира и безопасности, пока не будут восстановлены закон и порядок и пока не будет установлена система все- общей безопасности.	vol-5630-page-01-seg-039-2379-3387-3041-3747.png
5630	1	2377	3757	3036	3975	29	0.94003	6. Что по окончании войны они не будут применять своих вооруженных сил на территории других государств, кроме как после совместной консультации и для целей, предусмотренных в этой деклара- цин.	vol-5630-page-01-seg-040-2377-3757-3036-3975.png
5630	1	2373	3981	3032	4197	34	0.94259	7. Что они будут совещаться и сотруд ничать друг с другом и с другими чле- пами Объединенных Наций, в целях дости- жения осуществимого всеобщего соглаше- иня в отношении регулирования вооруже- ний в послевоенный период.	vol-5630-page-01-seg-041-2373-3981-3032-4197.png
5630	1	2732	4214	2996	4404	8	0.88172	B. Молотов Корделл Хэлл Антони Иден Фу Бин-Чан	vol-5630-page-01-seg-042-2732-4214-2996-4404.png
5630	1	2400	4410	2878	4444	5	0.91682	Москва, 30 октября 1943 года	vol-5630-page-01-seg-043-2400-4410-2878-4444.png
5630	1	3201	2799	4277	2863	3	0.92792	декларация об италии	vol-5630-page-01-seg-044-3201-2799-4277-2863.png
5630	1	3062	2890	3725	3694	102	0.94849	Министры Иностранных Дел Соединен- ных Штатов Америки, Соединенного Коро- левства Советского Союза установили что три их Правительства полностью со- гласны с тем, что политика союзников по отношению к Талии должна базировать- ся на основном принципе: что фашизм и все его пагубные влияния и последствия должны быть полностью уничтожены, и что итальянскому народу должна быть предоставлена полная возможность устано- вить правительственные и другие учреж- дения, основанные на принципах демокра- тип. Министры Иностранных Дел Соеди- ненных Штатов Америки и Соединенного Королевства заявляют, что деятельность их Правительств с начала вторжения на итальянскую территорию была основана на этой политике, поскольку настоятель- ные военные требования это позволяли.	vol-5630-page-01-seg-045-3062-2890-3725-3694.png
5630	1	3060	3709	3719	3905	27	0.93500	Министры Иностранных Дел трет Про- вительств согласились, что при осущест- влении этой политики в будущем имеют важное значение и должны быть проведе- ны в жизнь следующие меры:	vol-5630-page-01-seg-046-3060-3709-3719-3905.png
5630	1	3059	3922	3717	4117	23	0.92920	1. Необходимо, чтобы Итальянское Пра- вительство было сделано более демокра- тичным, путем включения представителей тех слоев итальянского народа, которые всегда выступали против фашизма.	vol-5630-page-01-seg-047-3059-3922-3717-4117.png
5630	1	3055	4133	3717	4391	27	0.93176	2. Свобода слова, вероисповедания, по- литических убеждений, печати и собраний будет возвращена в полной мере италь- янскому пароду, который должен также иметь право образовывать антифашистские политические группы.	vol-5630-page-01-seg-048-3055-4133-3717-4391.png
5630	1	3753	2888	4406	3005	12	0.93095	3. Все учреждения и организации, соз- данные фашистским режимом, должны быть упразднены.	vol-5630-page-01-seg-049-3753-2888-4406-3005.png
5630	1	3749	3019	4406	3174	19	0.92488	4. Все фашистские и профашистские элементы должны быть устранены из управления или из учреждений и админи- страций публичного характера.	vol-5630-page-01-seg-050-3749-3019-4406-3174.png
5630	1	3749	3195	4404	3360	17	0.93180	5. Все политические заключенные фа- шистского режима должны быть освобож- дены и должна быть предоставлена полная амнистия.	vol-5630-page-01-seg-051-3749-3195-4404-3360.png
5630	1	3747	3377	4402	3459	9	0.91082	6. Должны быть созданы демократиче ские органы местного управления.	vol-5630-page-01-seg-052-3747-3377-4402-3459.png
5630	1	3747	3476	4404	3670	23	0.94491	7. Фашистские главари и другие лица, известные или подозреваемые в соверше нии военных преступлений, должны быть арестованы и переданы в руки правосу- дия.	vol-5630-page-01-seg-053-3747-3476-4404-3670.png
5630	1	3742	3690	4404	4207	66	0.93789	Выступая с этой декларацией, три Ми- нистра Иностранных Дел признают, что пока в Италии будут продолжаться актив- ные военные операции, время, когда будет возможно полностью осуществить выше- указанные принципы, должно определять- ся Союзных Главнокомандующим на осно- ве указаний, которые будут получены че- рез Объединенный Штаб. Трп Правитель- ства, подписавшие настоящую деклара- цию, будут, по просьбе любого из них, консультироваться друг с другом по это- му вопросу.	vol-5630-page-01-seg-054-3742-3690-4404-4207.png
5630	1	3738	4226	4396	4393	20	0.92681	Также имеется в виду, что ничто в этой декларации не ограничивает права итальянского народа впоследствии изорать свою собственную форму правления.	vol-5630-page-01-seg-055-3738-4226-4396-4393.png
5630	1	3537	4412	3935	4448	6	0.92640	(Окончание -- на 2 стр. ).	vol-5630-page-01-seg-056-3537-4412-3935-4448.png
5630	1	394	6044	4271	6137	58	0.89327	К Конференции трех держав в Москве. За круглым столом Конференции сидят: В. М. Молотов, Маршал К. E. Ворошилов, генерал-лейтенант Х. Исмей, г-н А. К. Керр, г-н А. Иден, г-н В. Стрэнг генерал-майор Д. Р. Ден, г-н Д. Данн, г-н В. А. Гарриман, г-н К. Хэлл, г-н г. X. Хэкворт, М. М. Литвинов, А. Я. Вышинский. Фото М. Калашникова	vol-5630-page-01-seg-057-0394-6044-4271-6137.png
5630	2	3463	320	4203	364	8	0.91807	2 ноября 1343 г., вторник. № 259 (5630)	vol-5630-page-02-seg-002-3463-0320-4203-0364.png
5630	2	650	455	1770	523	3	0.92748	ДЕКЛАРАЦИЯ ОБ АВСТРИИ	vol-5630-page-02-seg-003-0650-0455-1770-0523.png
5630	2	197	548	857	787	28	0.94017	Правительства Соединенного Королевст- Ва, Советского Союза и Соединенных Шта- тов Америки согласились, что Австрия. первая свободная страна, павшая жертвой гитлеровской агрессии, должна быть осво- бождена от германского господства.	vol-5630-page-02-seg-004-0197-0548-0857-0787.png
5630	2	199	800	859	916	16	0.91710	Они рассматривают присоединение, на- вязанное Австрии Германией 15 марта :: 1938 года, как несуществующее и недей-	vol-5630-page-02-seg-005-0199-0800-0859-0916.png
5630	2	876	554	1537	918	55	0.96104	ствительное. Они не считают себя никопи образом связанными какими-либо переме- знамя, произведенными в Австрии после этой даты. Они заявляют о том, что они желают видеть восстановленной свободную и независимую Австрию и тем самым дать возможность самому австрийскому народу, как и другим соседним государст- вам, перед которыми встанут подобные же проблемы, найти ту политическую и эко-	vol-5630-page-02-seg-006-0876-0554-1537-0918.png
5630	2	1557	559	2216	910	50	0.94891	номическую безопасность, которая являет- ся единственной основой прочного мира. Однако, обращается внимание Австрии на то, что она несет ответственность, ко торой не может избежать, за участие в войне на стороне гитлеровской Германии, и что при окончательном урегулировании неизбежно будет принят во внимание ее собственный вклад в дело ее освобожде- иня.	vol-5630-page-02-seg-007-1557-0559-2216-0910.png
