volume_number	page_number	x1	y1	x2	y2	tokens_count	mean_confidence	text	image
5847	1	1004	336	2198	402	3	0.92686	Смерть немецким оккупантам.	vol-5847-page-01-seg-001-1004-0336-2198-0402.png
5847	1	300	438	2244	767	7	0.98850	ЦЕНТРАЛЬНЫЙ ОРГАН НАРОДНОГО КОМИССАРИАТА ОБОРОНЫ СОЮЗА ССР	vol-5847-page-01-seg-002-0300-0438-2244-0767.png
5847	1	338	807	602	861	2	0.84420	167 (5847)	vol-5847-page-01-seg-003-0338-0807-0602-0861.png
5847	1	975	806	1533	857	5	0.95626	15 июля 1944 г., суббота	vol-5847-page-01-seg-004-0975-0806-1533-0857.png
5847	1	1960	800	2212	852	2	0.87201	ЦЕНА 20 КОП.	vol-5847-page-01-seg-005-1960-0800-2212-0852.png
5847	1	2339	342	4368	823	31	0.94156	Войска 1-го Белорусского фронта, при поддержке Дн Днепровской речной военной флотилии, штурмом овладели областным центром Советской Белоруссии городом Пинск. :: Войска 2-го Белорусского фронта овладели городом и крупным железнодорожным узлом Волковыск.	vol-5847-page-01-seg-006-2339-0342-4368-0823.png
5847	1	338	931	2275	1248	13	0.92214	П Р И К А З :: Верховного Главнокомандующего Маршалу Советского Союза РОКОССОВСКОМУ	vol-5847-page-01-seg-007-0338-0931-2275-1248.png
5847	1	277	1265	1285	2754	120	0.96689	Войска 1-го БЕЛОРУССКОГО фронта, форсировав реки ЯСЕЛЬДА и ПРИПЯТЬ, сегодня, 14 июля, при поддержке Днепров- ской речной военной флотилии, штурмом овладели областным центром Советской Белоруссии - городом ПИНСК - важным опорным пунктом обороны немцев на Брестском направлении. боях за овладение городом ПИНСК отличились войска генерал-лейтенанта БЕ- ЛОВА, генерал-майора ЯНОВСКОГО, пол- ковника ШМЫГЛЕВА, полковника БАСТЕЕ- ДВА, полковника АНДОНЬЕВА, полковника МОЩАЛКОВА, генерал-майора ТУРЧИН- СКОГО; артиллеристы генерал-майора ар- тиллерии ЕГОРОВА, полковника ВОСКРЕ- • СЕНСКОГО, полковника ГОРОДОВЕНКО, полковника БУДАНОВА, полковника СТА- . РОСТИНА, подполковника ИВАНОВА, пол- ковника ПОНОМАРЕНКО; танкисты пол- ковника ВОЙЦЕКА; летчики полковника ГРАЩЕНКО, подполковника СМИРНОВА; части Днепровской речной военной флоти- лии капитана 1 ранга ГРИГОРЬЕВА, капи- тана 2 ранга ЛЯЛЬКО, капитана 2 ранга МИТИНА, капитана 3 ранга ПЕСКОВА, ка- питан-лейтенанта МИХАЙЛОВА, капитан-	vol-5847-page-01-seg-008-0277-1265-1285-2754.png
5847	1	1311	1261	2310	1975	54	0.96842	лейтенанта СЕЛЯНКИНА, капитан-лейте- нанта ЛУПАЧЕВА; саперы полковника АФАНАСЬЕВА, полковника ПАВШУКА майора КОЗЛОВА и связисты генерал-майо- ра войск связи ЛИТВИНЕНКО, инженер- подполковника ПОЗДНЯКОВА. ознаменование одержанной победы соединения и части, наиболее отличибшие- ся в боях при форсировании рек ЯСЕЛЬДА и ПРИПЯТЬ и за овладение городом ПИНСК, представить к присвоению наиме- нования «ПИНСКИХ» и к награждению орденами.	vol-5847-page-01-seg-009-1311-1261-2310-1975.png
5847	1	1308	1981	2302	2356	34	0.96741	Сегодня, 14 июля, в 22 часа столица на- шей Родины МОСКВА от имени Родины салютует доблестным войскам 1-го Бело- русского фронта, овладевшим городом ПИНСК, - двадцатью артиллерийскими залпами из двухсот двадцати четырех ору- дий.	vol-5847-page-01-seg-010-1308-1981-2302-2356.png
