volume_number	page_number	x1	y1	x2	y2	tokens_count	mean_confidence	text	image
6057	1	985	251	2171	414	4	0.95365	Смерть немецким ок пантам.	vol-6057-page-01-seg-001-0985-0251-2171-0414.png
6057	1	303	415	2218	776	9	0.89646	: : ЦЕНТРАЛЬНЫЙ ОРГАН НАРОДНОГО КОМИССАРИАТА ОБОРОНЫ СОЮЗА ССР	vol-6057-page-01-seg-002-0303-0415-2218-0776.png
6057	1	349	811	600	865	2	0.86637	69 (6057)	vol-6057-page-01-seg-003-0349-0811-0600-0865.png
6057	1	993	813	1586	859	5	0.91199	23 марта 1945 г., пятница	vol-6057-page-01-seg-004-0993-0813-1586-0859.png
6057	1	1941	807	2181	855	2	0.82950	ЦЕНА 20 КОП	vol-6057-page-01-seg-005-1941-0807-2181-0855.png
6057	1	2301	338	4316	817	35	0.96173	Войска 1-го Украинского фронта, прорвав оборону противника западнее и южнее города Оппельн, продвину- лись вперед на 40 километров на каждом направлении и, соединившись в районе города Нойштадт, окружили и разгромили группу немецких войск юго-западнее Оппельн.	vol-6057-page-01-seg-006-2301-0338-4316-0817.png
6057	1	285	921	1279	1963	79	0.96993	11 р и Верховно10 Глав Командующему войсками Маршалу Советскс Начальнику штаба фронта Гене Войска 1-го УКРАИНСКОГО фронта, про- рвав оборону противника западнее и юж- нее города ОППЕЛЬН, продвинулись впе- ред на 40 километров на каждом направле- нии и, соединившись в районе города НОЙШТАДТ, окружили и разгромили груп- пу немецких войск юго-западнее ОППЕЛЬН. В результате боев войска фронта взяли в плен до 15.000 немецких солдат и офице- ров, захватили 464 орудия и большое коли- чество другого вооружения и военного иму- щества.	vol-6057-page-01-seg-007-0285-0921-1279-1963.png
6057	1	251	1972	1265	4853	239	0.95942	В ходе наступления войска фронта овла- дели в немецкой Силезии городами НОЙ- ШТАДТ, КОЗЕЛЬ, ШТЕЙНАУ, ЗЮЛЬЦ, КРАППИТЦ, ОБЕР-ГЛОГАУ, ФАЛЬКЕН- БЕРГ, а также с боями заняли более 400 других населенных пунктов. В боях при прорыве обороны немцев и овладении названными городами отличи- лись войска генерал-полковника ГУСЕВА, генерал-лейтенанта КОРОВНИКОВА, гене- рал-полковника КУРОЧКИНА, генерал-пол- козника ЖАДОВА, генерал-лейтенанта БУ- ХОВЕЦ, генерал-майора КОВАЛЬЧУКА, ге- нерал-майора ГОНЧАРОВА, генерал-майора лямина, генерал-майора НАУМОВА, ге- нерал-майора ТРУБАЧЕВА, генерал-майора БАКЛАНОВА, генерал-майора КАЗАЧОК, ай- генерал-майора ШАРАБУРКО, генерал-май- ора АНДРЕЕВА, генерал-майора ОЗИМИ- НА, генерал-лейтенанта НОВОСЕЛЬСКОГО, генерал-майора ГОВОРОВА, полковника ДОЛГОВА, полковника ЛЫСЕНКО, генерал- майора ЯСТРЕБОВА, полковника ЗИНОВЬ- ЕВА, полковника СУХАРЕВА, полковника ПЫПЫРЕВА, полковника МУРАШОВА, ге- нерал-майора ГРИШИНА, полковника ЕФИ- МЕНКО, полковника РОМАШИНА, полков- ника ЛАВРОВА, полковника НИКАНОРО- - ДВА, полковника ТИМОШЕНКО, генерал- майора РОДИОНОВА, полковника КУЗЬ- МИНА, генерал-майора АЛЕКСАНДРОВА, полковника КУЧЕРЕНКО, полковника ША- ПОВАЛОВА, полковника ПЕТРЕНКО, гене- рал-майора РУСАКОВА, генерал-майора ЧИРКОВА; танкисты генерал-полковника танковых войск НОВИКОВА, генерал-пол- ковника ЛЕЛЮШЕНКО, генерал-майора танковых войск СТОГНИЙ, генерал-майора танковых войск УПМАНА, генерал-лейте- нанта танковых войск БЕЛОВА, генерал- лейтенанта танковых войск КОРЧАГИНА, генерал-лейтенанта танковых войск ПОЛУ- • БОЯРОВА, генерал-майора танковых войск КУЗНЕЦОВА, полковника ОРЛОВА, пол- ковника ВОЛКОВА, полковника ШЕВЧЕН- КО, подполковника ЗАЙЦЕВА, полковника ДЕНИСОВА, полковника ЕФИМОВА, под- полковника МАХНО, подполковника ЧУРИ- ЛОВА, полковника МАРЯХИНА, полковни- ка ДЕЖУРОВА, полковника ДУДКО, пол- ковника ГРИЩЕНКО, полковника СИЛОВА, подполковника ЧЕРНЫХ, подполковника САЕНКО, подполковника БАРИЛОВА, под- полковника МЕЛЬНИКОВА, полковника ЧЕСНОКОВА, подполковника ГУМЕНЧУ- КА, майора ЛЕЛИКОВА; артиллеристы ге- нерал-полковника артиллерии ВАРЕНЦО- ВА, генерал-лейтенанта артиллерии ЯРОВО- ГО, генерал-майора артиллерии ПОЛОСУ- ХИНА, генерал-лейтенанта артиллерии МИ-	vol-6057-page-01-seg-008-0251-1972-1265-4853.png
6057	1	1283	921	2289	4075	234	0.96861	А 1-го Украинского фронта го Союза КОНЕВУ залу армии СОКОЛОВСКОМУ ХОЛКИНА, генерал-майора артиллерии ДО- РОФЕЕВА, генерал-майора артиллерии МЕНТЮКОВА, генерал-майора артиллерии КАБАТЧИКОВА, генерал-майора артилле- рии ПОЛУЭКТОВА, генерал-лейтенанта ар- тиллерии КОРОЛЬКОВА, генерал-лейтенан- та артиллерии КОЖУХОВА, генерал-майора артиллерии ВОЛКЕНШТЕЙНА, генерал- майора артиллерии КОФАНОВА, генерал- майора артиллерии САНЬКО, генерал-майо- ра артиллерии КРАСНОКУТСКОГО, пол- ковника ФРАНЧЕНКО, полковника БЕЛО- ВА, подполковника ШИЛОВА, генерал-май- ора артиллерии СОНИНА, полковника СЫ- ЧУГОВА, полковника КУЗНЕЦОВА, полков- ника ЧЕВОЛА, полковника МИШНИНА, полковника КОХАНЕНКО, полковника КУ- ЛИКОВА, полковника РЕУТОВА, полковни- ка ТОЛМАЧЕВА, полковника ВОРОБЬЕВА, полковника НИКОНОВА, подполковника КУЗЬМЕНКО, подполковника КОЛЕНЧИН- КО; летчики генерал-полковника авиации КРАСОВСКОГО, генерал-майора авиации ПРОНИНА, генерал-лейтенанта авиации РЯ- : ЗАНОВО, генерал-лейтенанта авиации УТИ- НА, генерал-майора авиации ГОРЛАЧЕНКО, генерал-майора авиации БАРАНЧУКА, гене- рал-майора авиации ДЕМИДОВА, полков- : ника НИКИШИНА, полковника ДОБЫША, полковника ГРИБАКИНА, полковника ШУНДРИКОВА, подполковника ДОНЧЕН- КО, полковника КОЛОМЕЙЦЕВА, полков- ника МАЧИНА, полковника ДАВИДКОВА, полковника НОГА, подполковника ГОРЕГ- ЛЯД, подполковника КРЮКОВА, полковни- ка КОЖЕМЯКИНА, полковника ЧУМАЧЕН- КО, майора ВАШУРИНА; саперы генерал- лейтенанта инженерных войск ГАЛИЦКО- ГО, генерал-майора инженерных войск КОНЦЕВОГО, полковника ГРОМЦЕВА, пол- ковника БУЛАХОВА, полковника ПОЛУЭК- ТОВА, полковника КОРДЮКОВА, полков- ника КОСТЕНКО, полковника БЕРЕЗИНА, полковника БОНДАРЕВА; связисты гене- рал-лейтенанта войск связи БУЛЫЧЕВА, ге- нерал-майора войск связи ЯКОВЛЕВА, гене- рал-майора войск связи НЕСТЕРОВА, пол- ковника ШЕЛАМЫТОВА, полковника ОСТ- РЕНКО, подполковника государственной : безопасности ГРИБ. В ознаменование одержанной победы со- единения и части, наиболее отличившиеся в боях при прорыве обороны немцев и раз- громе войск противника юго-западнее ОП- ПЕЛЬН, представить к награждению орде- нами.	vol-6057-page-01-seg-009-1283-0921-2289-4075.png
6057	1	1275	4082	2262	4850	82	0.96050	Сегодня, 22 марта, в 21 час столица нашей Родины МОСКВА от имени Родины салюту- : ет доблестным войскам 1-го Украинского фронта, прорвавшим оборону немцев и раз- громившим войска противника юго-запад- нее ОППЕЛЬН, - двадцатью артиллерий- скими залпами из двухсот двадцати четы- рех орудий. За отличные боевые действия ОБ'ЯВЛЯЮ БЛАГОДАРНОСТЬ руководимым Вами вой- скам, участвовавшим в боях при прорыве обороны немцев и разгроме войск против- ника юго-западнее ОППЕЛЬН. Вечная слава героям, павшим в боях за свободу и независимость нашей Родины! Смерть немецким захватчикам!	vol-6057-page-01-seg-010-1275-4082-2262-4850.png
