volume_number	page_number	x1	y1	x2	y2	tokens_count	mean_confidence	text	image
5766	1	269	157	2179	355	5	0.83717	: : Смерть немецким оккупантам!	vol-5766-page-01-seg-001-0269-0157-2179-0355.png
5766	1	269	356	2179	709	7	0.97705	ЦЕНТРАЛЬНЫЙ ОРГАН НАРОДНОГО КОМИССАРИАТА ОБОРОНЫ СОЮЗА ССР	vol-5766-page-01-seg-002-0269-0356-2179-0709.png
5766	1	303	740	552	794	3	0.82135	N: 86 (5766)	vol-5766-page-01-seg-003-0303-0740-0552-0794.png
5766	1	961	750	1565	796	5	0.94262	11 апреля 1944 г., вторник	vol-5766-page-01-seg-004-0961-0750-1565-0796.png
5766	1	1904	748	2144	798	2	0.84320	ЦЕНА 20 КОП.	vol-5766-page-01-seg-005-1904-0748-2144-0798.png
5766	1	2266	284	4274	786	30	0.93062	Войска 3-го Украинского фронта овладели важным хозяйственно-политическим центром страны, областным городом Украины и первоклассным портом на Черном море-- Одессой. Сле Слава доблестным Одесским дивизиям, одержавшим блестящую победу над немецкими захватчиками!	vol-5766-page-01-seg-006-2266-0284-4274-0786.png
5766	1	303	1023	2206	1148	2	0.95506	Верховного лавнокомандующего	vol-5766-page-01-seg-008-0303-1023-2206-1148.png
5766	1	511	1158	1992	1240	3	0.95038	Генералу армии МАЛИНОВСКОМУ	vol-5766-page-01-seg-009-0511-1158-1992-1240.png
5766	1	250	1263	1236	2568	126	0.96467	Войска 3-го УКРАИНСКОГО фронта се- годня, 10 апреля, в результате умелого об- ходного маневра пехоты и конно-механизм- рованных соединений, в сочетании с фрон- тальной атакой, овладели важным хозяй- ственно-политическим центром страны, об- ластным городом Украины и первоклассным портом на Черном море - ОДЕССА - мощным опорным пунктом обороны нем- цев, прикрывающим пути к центральным районам Румынии. В боях за овладение ОДЕССОЙ отличи- лись войска генерал-полковника ЦВЕТАЕ- ВА, генерал-лейтенанта ШЛЕМИНА, гене- рал-полковника ЧУЙКОВА, генерал-лейте- нанта ГЛАЗУНОВА, генерал - лейтенанта МОРОЗОВА, генерал-майора ГОРОХОВА, генерал-майора РУБАНЮКА, генерал-майо- ра КУПРИЯНОВА, генерал-майора МАКОВ- ЧУКА; кавалерийские соединения кубанских казаков генерал-лейтенанта ПЛИЕВА; тан- кисты генерал - майора танковых войск ЖДАНОВА; артиллеристы генерал-полков- ника артиллерии НЕДЕЛИНА, генерал-лей- тенанта артиллерии ВОЗНЮКА, генерал- майора артиллерии ЛЕВИНА, генерал-майо- ра артиллерии КОСЕНКО; летчики генерал- полковника авиации СУДЕЦ, генерал-майо-	vol-5766-page-01-seg-010-0250-1263-1236-2568.png
5766	1	1273	1265	2246	1402	13	0.97063	ра авиации ТОЛСТИКОВА, генерал-майора авиации ШЕВЧЕНКО и связисты генерал- лейтенанта войск связи ЛЕОНОВА.	vol-5766-page-01-seg-011-1273-1265-2246-1402.png
5766	1	1267	1415	2248	1931	54	0.96887	B ознаменование одержанной победы соединения и части, наиболее отличившие ся в боях за освобождение ОДЕССЫ, представить к присвоению наименования «ОДЕССКИХ» и к награждению орденами. Сегодня, 10 апреля, в 20 часов столица нашей Родины МОСКВА от имени Родины салютует нашим доблестным войскам, осво- родившим ОДЕССУ, -двадцатью четырьмя артиллерийскими залпами из трехсот двад- цати четырех орудий.	vol-5766-page-01-seg-012-1267-1415-2248-1931.png
5766	1	1265	1939	2243	2566	64	0.95557	Кораблям Черноморского флота в это же время произвести салют двенадцатью ар- тиллерийскими залпами из ста двадцати орудий, в честь войск, освободивших от немецких захватчиков важнейший порт на Черном море -- ОДЕССУ. За отличные боевые действия ОБ'ЯВЛЯЮ БЛАГОДАРНОСТЬ всем руководимым Ва- ми войскам, участвовавшим в боях за осво- бождение ОДЕССЫ. Вечная слава героям, павшим в боях за свободу и независимость нашей Родины! Смерть немецким захватчикам!	vol-5766-page-01-seg-013-1265-1939-2243-2566.png
