volume_number	page_number	x1	y1	x2	y2	tokens_count	mean_confidence	text	image
5404	1	996	85	2227	153	3	0.92298	Смерть немецким оккупантам.	vol-5404-page-01-seg-001-0996-0085-2227-0153.png
5404	1	298	177	2274	521	7	0.98159	ЦЕНТРАЛЬНЫЙ ОРГАН НАРОДНОГО КОМИССАРИАТА ОБОРОНЫ СОЮЗА ССР	vol-5404-page-01-seg-002-0298-0177-2274-0521.png
5404	1	334	546	612	603	3	0.92593	k 33 (5404)	vol-5404-page-01-seg-003-0334-0546-0612-0603.png
5404	1	981	554	1595	605	5	0.95918	10 февраля 1943 г., среда	vol-5404-page-01-seg-005-0981-0554-1595-0605.png
5404	1	1994	554	2251	608	2	0.79867	ЦЕНА 20 коп.	vol-5404-page-01-seg-006-1994-0554-2251-0608.png
5404	1	2388	94	4432	586	46	0.96812	Вчера войска генерал-лейтенанта тов. Москаленко в результате упорного боя овладели городами Белгород и Шебекино. Севернее Курска наши войска овладели районным центром и крупной железнодорожной станцией Поныри. Южнее Курска нашими войсками заняты районный центр и железнодорожная станция Солнцево, районный центр Медвенское и ряд крупных населен- ных пунктов.	vol-5404-page-01-seg-007-2388-0094-4432-0586.png
5404	1	527	684	1459	760	3	0.98211	В последний час	vol-5404-page-01-seg-008-0527-0684-1459-0760.png
5404	1	306	807	1629	998	6	0.85198	Наши войска заняли города Белгород, Шебекино	vol-5404-page-01-seg-009-0306-0807-1629-0998.png
5404	1	287	1021	1635	1357	43	0.96534	9 февраля войска генерал-лейтенанта тов. МОСКА- ЛЕНКО К. С., в результате упорного боя, овладели горо- дом и крупным железнодорожным узлом БЕЛГОРОД, a также городом ШЕБЕКИНО. Первыми в БЕЛГОРОД части генерал-майора тов. МЕНЬШИКОВА М. И. и полковника тов. КОСТИЦЫНАA. C. Захвачены трофеи и пленные.	vol-5404-page-01-seg-010-0287-1021-1635-1357.png
5404	1	1056	1359	1531	1402	1	0.96120	СОВИНФОРМБЮРО.	vol-5404-page-01-seg-011-1056-1359-1531-1402.png
5404	1	368	1471	1573	1662	4	0.99070	БЕСПЕРЕБОЙНО СНАБЖАТЬ НАСТУПАЮЩИЕ ВОЙСКА!	vol-5404-page-01-seg-012-0368-1471-1573-1662.png
