volume_number	page_number	x1	y1	x2	y2	tokens_count	mean_confidence	text	image
5356	1	1098	482	2316	546	3	0.95352	Смерть немецким оккупантам.	vol-5356-page-01-seg-003-1098-0482-2316-0546.png
5356	1	382	562	2352	901	7	0.98060	ЦЕНТРАЛЬНЫЙ ОРГАН НАРОДНОГО КОМИССАРИАТА ОБОРОНЫ СОЮЗА ССР	vol-5356-page-01-seg-004-0382-0562-2352-0901.png
5356	1	458	932	733	990	2	0.93481	292 (5356)	vol-5356-page-01-seg-005-0458-0932-0733-0990.png
5356	1	936	940	1774	990	5	0.94550	13 декабря 1942 г., воскресенье	vol-5356-page-01-seg-006-0936-0940-1774-0990.png
5356	1	2109	942	2340	990	2	0.89718	Цена 15 коп	vol-5356-page-01-seg-007-2109-0942-2340-0990.png
5356	1	2469	488	4491	958	42	0.97339	Под Сталинградом и на Центральном фронте наши войска нанесли немцам огромный урон в живой силе и технике. Противник потерял только убитыми свыше 169.000 солдат и офицеров. Взято в плен 74.500 человек. В каждом бою увеличиваются потери врага. Крепче удары по немецко-фашистским захватчикам!	vol-5356-page-01-seg-008-2469-0488-4491-0958.png
5356	1	502	1062	1680	1309	10	0.97558	УНИЧТОЖАТЬ ЖИВУЮ СИЛУ И ТЕХНИКУ ВРАГА, УМЕЛО ВЕСТИ НАСТУПАТЕЛЬНЫЕ БОИ	vol-5356-page-01-seg-009-0502-1062-1680-1309.png
5356	1	412	1343	1076	2262	139	0.96282	Сегодня мы публикуем специальное сообщение Совинформбюро о трофеях на- ших войск и потерях противника за время наступления частей Красной Армии под Сталинградом с 19 ноября по 11 декабря за дни боев на Центральном фронте 25 ноября по 11 декабря. Эти цифры весьма красноречивы. Они свидетельству- ют об огромном уроне в живой силе II технике, понесенном немцами. Одна из главных задач, стоящих перед нами в борьбе против германского фа- жизни, состоит в том, как указал това- риц Сталин, чтобы уничтожить гитлеров- скую армию и ее руководителей. Силы врага уже подточены и находятся на пределе. За время войны Красная Армия вывела 113 строя свыше 8 миллионов вражеских солдат и офицеров. Каждый день боев увеличивает неприятельские потери. За небольшой сравнительно про- межуток времени, прошедший с начала наступательных действий наших войск районе Сталинграда и на Центральном фронте, потери немцев достигли поистине огромных размеров.	vol-5356-page-01-seg-010-0412-1343-1076-2262.png
5356	1	410	2270	1070	2657	69	0.96087	Характер этих потерь говорит той ожесточенности, с которой наши части ве- дут бон. Это - бои на истребление про- тивника, захват в плен его солдат и офи- церов, на уничтожение всех, кто не скла- дывает оружия. Количество убитых гитле - ровцев и захваченных в плен свидетель- ствует не только о величайшей решимости наших войск биться с врагом до конца. но и о возросшем умении советских воинов вести наступательные бои.	vol-5356-page-01-seg-011-0410-2270-1070-2657.png
5356	1	406	2667	1070	3055	60	0.96086	Войска Красной Армии продолжают вести наступательные бои в районе Сталинграда и на Центральном фронте. Немцы прилага- ют все усилия, чтобы локализовать пос- ледствия наших прорывов. Опираясь на глубокую и широко развитую сеть опор- ных пунктов, создававшуюся, например, на Центральном фронте в течение целого го- да, они оказывают всюду сильное сопро- тивление, вводят в бой резервы и предпри- нимают частые контратаки.	vol-5356-page-01-seg-012-0406-2667-1070-3055.png
5356	1	396	3063	1066	3663	87	0.96481	В этих напряженных условиях от на- ших наступающих частей и подразделений... наряду с искусной тактикой преодоления оборонительных рубежей, требуются боль- шое упорство, выдержка и железная дис- циплина. Наступление на современную обо- рону приходится подготавливать и осу- ществлять методически, при взаимодей- ствии родов войск, различных технических средств борьбы. Прежде чем атаковать. надо пройти полосу заграждений, вс- сти наступление под интенсивным об- стрелом артиллерии, минометов, пулемс- тов и автоматов, в обстановке постоянной угрозы нападения танков и авиации. Пос- ле атаки переднего края следует весьма сложный бой в глубине обороны.	vol-5356-page-01-seg-013-0396-3063-1066-3663.png
5356	1	396	3673	1062	4277	90	0.96663	Всюду бойцов и командиров подстере- гают суровые, трудные испытания, часто возникающие неожиданно. Надо проклады- вать себе путь в жестокой борьбе и тем искуснее применять всю нашу богатую технику подавления и разрушения, чем сильнее сопротивляется враг. Но это воз- можно только при настойчивом стремлении каждого командира и красноармейца до конца выполнить задачу, при упорстве в использовании оружия на поле боя и стро- жайшей воинской дисциплине. Надо неук лонно пробиваться к очередным рубежам. окапываться на них и, используя все средства, подготавливать дальнейшее про- движение, атаку, взлом обороны врага на всю ее глубину.	vol-5356-page-01-seg-014-0396-3673-1062-4277.png
