volume_number	page_number	x1	y1	x2	y2	tokens_count	mean_confidence	text	image
5077	1	578	470	2520	798	7	0.98113	ЦЕНТРАЛЬНЫЙ ОРГАН НАРОДНОГО КОМИССАРИАТА ОБОРОНЫ СОЮЗА ССР	vol-5077-page-01-seg-001-0578-0470-2520-0798.png
5077	1	600	838	834	890	2	0.85846	13 (5077)	vol-5077-page-01-seg-002-0600-0838-0834-0890.png
5077	1	1287	846	1911	892	5	0.93260	16 января 1942 г., пятница	vol-5077-page-01-seg-003-1287-0846-1911-0892.png
5077	1	2326	848	2566	898	2	0.79855	ЦЕНА 15 КОП.	vol-5077-page-01-seg-004-2326-0848-2566-0898.png
5077	1	2748	388	4648	878	40	0.96937	Наши войска, продолжая продвигаться вперед, заняли ряд населенных пунктов и в их числе 1. Селижарово. В ходе боев противник несет боль- шие потери в технике и особенно в живой силе. Воины Красной Армии! Умножайте потери немцев. Беспощадно уничтожайте фашистских захватчиков!	vol-5077-page-01-seg-005-2748-0388-4648-0878.png
5077	1	696	962	1757	1121	2	0.95459	Любовь бойца	vol-5077-page-01-seg-006-0696-0962-1757-1121.png
5077	1	750	1147	1711	1257	2	0.96372	к командиру	vol-5077-page-01-seg-007-0750-1147-1711-1257.png
5077	1	538	1273	1219	3052	288	0.96208	Велика любовь воина к своему команди- ру. Стихает шум сражений, зарастают травой бранные поля, глубже уходят тело рубцы давно затянувшихся ран, но память ветерана свято и бережно хра- нит любимое имя командира, его орлиный облик. Годы бессильны погасить эту лю- бовь или умалить ее. Своего командира, отца победы, душу боев за любимую роди- ну, не могут никогда забыть бойцы. смертельной схватке немецкими оккупантами мы прошли через горечь вре- ченных военных неудач. Они не сломить на- шей вати к борьбе. Красная Армия вела утюр- ные бои с численно превосходящим, поль- зующимся преимуществой внезанного, ве- роломного нападения, врагом. Отступая, она изматывала силы фашистов. Мы сохра- нини и укрепили свои армии. Из горнила испытаний они выш.т закаленными, при- отрели богатейший опыт борьбы с саль- ным, свирепым, закованным в броню про- тивником. Тот из бойцов, кто прошел весь путь- от первых поражений до первых побед, видел, как героически выполняли свой долг командиры и комиссары. На поле боя, в огне сражений завоевали командиры лю- бовь и уважение своих бойцов. Братской кровью бойца и командира освящена п скреплена эта любовь. Она родилась в об- щих лишениях и озарена общими радо- стями. Одни стремления и чувства вла- деют сердцами и бойца, и командира, у них одна неукротимая жажда истребить до конца гитлеровскую нечисть, навсегда освободить от нее землю. Единство этой благородной цели -- вот благодатная поч- ва, которая щедро питает любовь бойца г командиру и комиссару. Командир Красной Армии внушает к се- бе любовь своей храбростью, воинским уме- нием, преданностью родине и большевист- ской партии, честностью и справедли- востью. В таком человеке боец видит свою опору и путеводителя по трудным тропам войны. Он уверен, что где бы ни был командир, он печется о каждом своем бойце, благословляет каждый их подвиг. в нуж. мочь и защитить.	vol-5077-page-01-seg-008-0538-1273-1219-3052.png
5077	1	532	3056	1195	3615	95	0.96188	За командира наш боец готов отдать жизнь. Слова--грудью заслоняй командира и комиссара в бою это живая быль, осу- ществленная не раз на полях сражений с немецкими захватчиками. Командир первый друг бойца, но он и взыскательный начальник. Любят не только за доброту, но и за справедливую, полезную строгость. Суворов был прост с солдатами, однако же и суров. А солдаты его обожали. Они шли за ним на край света и умирали, не сводя глаз со свер- кающего острая его победоносной шпаги. Суворов воплощал в себе военный гений русского народа. Любимый солдатами "не- нерал Вперед" умел воспламенить душу	vol-5077-page-01-seg-009-0532-3056-1195-3615.png
5077	1	1239	1279	1899	1587	53	0.95688	солдата и вместе с ним неудержимо ри- нуться на врага. Требуя от солдата нече ловеческого напряжения и стойкости, Су- воров первый подавал в том пример. Бу- дучи строг с солдатами, был беспощаден к себе. В снеговых кручах Алы русские орлы видели его впереди себя --- хилого старика, полководца с железной волей к победа.	vol-5077-page-01-seg-010-1239-1279-1899-1587.png
5077	1	1217	1589	1893	3611	312	0.96429	Летопись великой отечественной войны советского народа полна волнующих при- миров любви наших бойцов к командирам Опа выражается подчас в неожиданной, но трогательной форме. Мы уже писали о том, что многие бойцы дивизиона стар- шего лейтенанта Коваленко послали в письмах домой портреты своих командира и комиссара. Это желание поделиться с близким своей гордостью и счастьем гово- рит о готовности драться еще беззаветнее против подлых гитлеровцев. дружную среду воинов, спаянных неисчислимыми испытаниями, приходит по- тоже пополнение. Новые бойцы из резервов Красной Армий встают в боевые ряды. Надо, чтобы они знали, каков их коман- дир, кто их поведет в бой. Поведайте им славном пути командира. о его подви- гах. Расскажите им о генералах Красной Армии. Наши генералы, чи петлицы украше- ны золотыми звездами, цвет коман- лирских кадров. Они завоевали свое высо- кое положение в армии упорным трудом и воинскими талантами. Они питомцы сталинской военной школы. Волдь Крас- ной Армии находит в них непреклонных исполнителей своих стратегических за- мыслов. Сколько интересного и поучительного можно, например, поведать конникам I гвардейского кавалерийского корпуса о жизни их храброго генерала Белова. Его военная биография началась еще со вре- мен войны 1914--1918 гг. Немало дней и ночей провел он в седле, в десятках сражений пролетал он на своем коне, не- мало побед над врагом вписал он дарова- нием военачальника и клинком кавалери- ста в свой послужной список. Рассказы о ратной жизни командиров то только укрепляют веру бойцов в свонх боевых руководителей. Они показывают пакле, что путь к воинским званиям Красной Армии, вплоть до генерала, открыт любому честному проданному тодино, умелому и достойному бойпу. Красная Армия неотвратимо гонит пем- цев на запад. Наши части, батальоны и роты ведут нещерет боевые командиры и ко- миссары. Им верят, их любят. за ними идут в огонь и в воду наши бойцы. Лю- бовь и доверие бойцов наполняет сердца командиров гордостью и зовет к самоотвер- женной борьбе с заклятыми врагами со- ветского народа - немецко-фашистскими оккупантами.	vol-5077-page-01-seg-011-1217-1589-1893-3611.png
5077	1	604	3683	1805	3747	6	0.95099	У немцев отбиты 32 населенных пункта	vol-5077-page-01-seg-012-0604-3683-1805-3747.png
5077	1	526	3763	1187	4368	92	0.96495	КАЛИНИНСКИЙ ФРОНТ, 15 января. (По телеграфу от наш. спец. корр. ). Войска Ка- лининского фронта продолжают наносить сокрушительные удары немецким оккупан- тан, уничтожая их живую силу и технику. За сутки освобождено от фашистов после упорных боев 32 населенных пункта. Взя- ты трофеи. Хорошо работает в бою наша артилло- рия, сопровождающая наступающую нехо- ту огнем и колесами. Мощным огневым на- летом артиллерийской части, где комисса- ром тов. Ефименко, было уничтожено до 50 немецких солдат. Во время ведения огня здесь особенно отличился командир ба- тареи лейтенант Майборода. Он находился на наблюдательном пункте и корректировал	vol-5077-page-01-seg-013-0526-3763-1187-4368.png
5077	1	1209	3765	1871	4368	93	0.96516	стрельбу. Противник выпустил по наблю дательному пункту десятки снарядов, но Майборода спокойно продолжал свое дело, пока задача не была выполнена. Из бойцов, отличившихся за последние дни, следует отметить красноармейца-воды- теля N части Нестера Рябкова. Он достав- лял продовольствие на передовые позиции. В пути его машину обстрелял вражеский самолет. На машине возник пожар. Огонь стал подбираться к находившейся там боч- не с горючим. Сам Рябков получит сквоз- ное пулевое ранение в спину. Превозмо- гая боль и рискуя жизнью, Рябков вско- чит в кузов машины и потушил огонь снегом. Герой-волнтель представлен к пра- вительственной награде.	vol-5077-page-01-seg-014-1209-3765-1871-4368.png
5077	1	656	4412	1741	4522	8	0.99126	ВРУЧЕНИЕ ОРДЕНОВ И МЕДАЛЕЙ БОЙЦАМ командиром южного фронта	vol-5077-page-01-seg-015-0656-4412-1741-4522.png
5077	1	524	4536	1181	4994	65	0.95751	Южный Фронт, 15 января. (Спецкорр. ТАСС). Член Военного Совета Южного фронта тов. Корниец вручил ордена и ме- дали Союза ССР группе бойцов и команди- ров фронта. Среди награжденных члены экипаж1 бомбардировщика - командир экипажа ка- питан Тюленев, штурман старший лейте- нант тов. Будько и стрелок-радист стар- шина тов. Евсюков. Все они получают ор- тена Красного Знамени, а тов. Тюленеву одновременно вручается и орден Красной Звезды	vol-5077-page-01-seg-016-0524-4536-1181-4994.png
5077	1	1205	4540	1867	4996	69	0.96258	Экипаж капитана Тюленева по праву считается передовым в части. Один линь тов. Тюленев сделал за время войны свы- 100 ночных вылетов. Особенно отли- чились сталинские соколы во время ночно- го налета на вражеский аэродром в райо- не города Н. Сквозь дождь и туман, через тройной слой облаков пробивался экипаж к цели. Это был невероятно тяжелый путь, но цель была достигнута. Важнейшее бое- вое задание Командования было выполне с честью.	vol-5077-page-01-seg-017-1205-4540-1867-4996.png
5077	1	1981	966	3200	1054	3	0.94757	ОТ СОВЕТСКОГО ИНФОРМБЮРО	vol-5077-page-01-seg-018-1981-0966-3200-1054.png
5077	1	2091	1082	3120	1143	3	0.96376	Утреннее сообщение января	vol-5077-page-01-seg-019-2091-1082-3120-1143.png
5077	1	1927	1163	2588	1295	19	0.95479	В течение ночи на 15 января на рядо участков фронта продолжались активные боевые действия наших войск. * * *	vol-5077-page-01-seg-020-1927-1163-2588-1295.png
5077	1	1923	1311	2584	1453	25	0.94336	Бойня тов. Ефремова (Западный фронт) за один день боев захватили 8 немецких танков, 22 студия, 68 пулеметов, 8 авто машин и 40 повозок с боеприпасами.	vol-5077-page-01-seg-021-1923-1311-2584-1453.png
5077	1	1921	1497	2582	1673	26	0.96173	Подразделение тов. Вороновича, совер- шив глубокий обход, вышло в тыл отсту- поющим вражеским частям и в ожесточен- Ном бою истребила свыше 100 немецких солдат и офицеров.	vol-5077-page-01-seg-023-1921-1497-2582-1673.png
5077	1	1915	1707	2582	2023	50	0.95525	Бойцы тов. Гордова (Юго-Западный фронт) за один день уничтожили 5 вра- жеских орудий, 2 миномета, 5 пулеметов 12 подвод с боеприпасами. Противник потерял 4 взвода пехоты. На другом участке фронта часть тов. Подласа в бою за один населенный пункт вывела из строя до 400 гитлеровцев и уничтожила 100 немецких автомашин.	vol-5077-page-01-seg-024-1915-1707-2582-2023.png
5077	1	1917	2063	2574	2236	24	0.95383	Подпустив большую группу солдат, шедших в атаку, на близкое расстояние стояние, пулеметчик Шевцов открыл ура- ганный огонь по врагу и расстрелял 30 солдат противника.	vol-5077-page-01-seg-026-1917-2063-2574-2236.png
5077	1	1911	2276	2572	2694	69	0.96032	числе документов, захваченных противника, найден «штрафной журнал 5 роты 123 немецкого пехотного полка». Судя по записям этого журнала, в роте нет ни одного солдата, не подвергавшего я дисциплинарным взысканиям. Многие сол- даты имеют по 5-6 взысканий каждый... 4 десятка с лишним страниц журнала до- пещрены записями о взысканиях за пьян- ство и дебоши. Стрелок Конрад Гюнтер, сф- рейтары Пауль Ваннеман, Вильгельм Мильде и Науки Нусс в льяном виде учи-	vol-5077-page-01-seg-027-1911-2276-2572-2694.png
5077	1	2610	1165	3275	1377	34	0.93937	сил и погром в родной кухне. Зитер-офис- цер Бруно Тюлле украл 2 килограмма ма- сла из военного склада. Унтер-офицер Ри- хард Геренталлер продал свое обмундирование вание. Вилли Симон и другие стрелки обокрали своих сослуживцев.	vol-5077-page-01-seg-028-2610-1165-3275-1377.png
5077	1	2608	1431	3273	1773	54	0.96433	неотправленное письмо на родину найденном у убитого немецкого ефрейтора Уттенлек, написано: "Две недели тому на- зад мы потерпели поражение и должны были отступить. Оружие и машины мы в значительном числе оставили. Лишь не многие товарищи сумели спасти жизнь и остались в той одежде, которая была у них на теле. буду помнить это всю жизнь».	vol-5077-page-01-seg-029-2608-1431-3273-1773.png
5077	1	2592	1823	3266	2696	139	0.95876	летели ныне освобожденного от гитло- резких села Плоское, Пристенско го района, Курской области, рассказывают... «Ворвавшись в наше село, немецкие бан- диты учинили дикую расправу над кресть янами, На глазах у всего населения из- верги зверски пытали и замучили семью колхозника Петра Сергеевича Печереева... У жены Печереева --- Ольги на руках был грудной ребенок. Офицер застрелил мать, а потом кинжалом заколол младеп- ца. Палачи застрелили и пятилетнего сы- на Печереевых. Жертрами немецких бан- дитов пали также братья федор, Григорий и Дмитрий Леонидовы, Дани. тов, Игорев другие. За несколько часов пребывания в село гитлеровцы убили 23 жителя. После расстрелов и начались повальные грабежи. Немцы забирали все, вплоть до ниток спичек, Они останавливали на улице про- хожих и под угрозой расстрела раздевали их. Разграбив село, немцы положили его. Из 150 домов сожжено 130. Подошедшие красноармейские части спасли нас от но- минуемой гибели".	vol-5077-page-01-seg-030-2592-1823-3266-2696.png
5077	1	2075	2724	3098	2786	4	0.97287	Вечернее сообщение 15 января	vol-5077-page-01-seg-031-2075-2724-3098-2786.png
5077	1	1909	2802	2568	3186	60	0.95901	В течение 15 января наши войска про должали продвигаться вперед, заняли несколько населенных пунктов и в числе их г. Селижарово. В ходе боев противник несет большие потери в технике и осо- бенно в живой силе. За 14 января уничтожено 6 немецких самолетов. Наши потери самолета. Нашими кораблями в Баренцевом море потоплены два транспорта противника об- щим водоизмещением в 11.000 тонн.	vol-5077-page-01-seg-032-1909-2802-2568-3186.png
5077	1	1905	3232	2564	3409	29	0.95741	За 14 января наша авиачасть уничто жила 3 немецких танка, 60 автомашин пехотой и грузами, 50 повозок с боетри- пасами, 20 орудий с прислугой и расселла батальон пехоты противника.	vol-5077-page-01-seg-033-1905-3232-2564-3409.png
5077	1	1903	3453	2560	3731	37	0.95659	освобожденном от немецко-фашист- ских захватчиков городе Медынь бойцы тов. Голубева, по неполным данным, зах- ватили 6 немецких танков, 648 автома- шин, 25 орудий, 49 пулеметов, 130 по E030K, 3 трактора, большое количество автоматов, винтовок, снарядов, мин патронов.	vol-5077-page-01-seg-034-1903-3453-2560-3731.png
5077	1	1899	3769	2558	4217	66	0.95007	Внезапным ударом часть тов. Эрастова (Западный фронт) выбила немцев из од- ного населенного пункта. В беспорядке отступая, противник оставил 80 автома шин, 50 повозок и большое количество боеприпасов. На другом участке развед- чики старшего лейтенанта Кезбериса, пе- ребив охрану, захватили немецкие вопи- ские склады. Среди трофеев --- 40 ав- томатов, 16 пулеметов, 23 противотанко- бых ружья, 12.000 снарядов, 300.000 патронов и много другого военного иму- щества	vol-5077-page-01-seg-035-1899-3769-2558-4217.png
5077	1	1895	4257	2552	4504	38	0.96038	В результате двухдневных боев наша часть, действующая на одном из участков Ленинградского фронта, разрушила 13 не- мецких блиндажей и землянок, уничтожи- ла 4 дерево-земляных огневых точки и 6 пулеметных гнезд. Противник потеря. убитыми до 600 солдат и офицеров.	vol-5077-page-01-seg-036-1895-4257-2552-4504.png
5077	1	1889	4548	2548	5002	61	0.96777	Ниже публикуются выдержки из днев- ника командира партизанского отряда действующего в одном из районов Ленин- градской области, оккупированных пес- цами. «30 декабря. На дороге уничтожили вражеских грузовых автомашины, 9 немецких солдат и одного офицера. 31 декабря, Отряд порзал телефонную полевую связь противника. К ночи парти- заны минировали одну из дорог, ведущих к фронту, и сделали на ней несколько лес- ных завалов.	vol-5077-page-01-seg-038-1889-4548-2548-5002.png
5077	1	2588	2806	3256	3345	82	0.95766	1 января. В этот день преподнесли вшивым немецким воякам «новогодний подарок". На дороге в К. врезанным нале- том разгромили фашистскую колонну с имуществом связи и боеприпасами. Выве- дено из строя пять машин, убито шесть вражеских солдат и шоферов. Партизаны захватили немецкий автомат, миномет ма- лого калибра, 13 винтовок, 46 гранат. 3 января. Отряд произвел нападение на вражеский 0003, перебил повозочных. поток воза сена бочки с горючим. К вечеру затем встретили взвод немцев и c расстояния 200 метров обстреляли его. Убито 10 гитлеровцев».	vol-5077-page-01-seg-039-2588-2806-3256-3345.png
5077	1	2586	3365	3244	3873	81	0.95989	У убитого немецкого обер-ефрейтора Ав- густа Тресс обнаружено неотправленное письмо к родным. Тресс писал: «Дпи, на- чиная от рождества, были самыми ужасны- ми в моей жизни. Мы бежали от русских ночью, при сильном морозе. В некоторых ротах сдавали осталось больше 10 уцелев- ших солдат. Очень много убитых, раненых и замерзших. У многих обморожены руки и ноги. едва спасся. Русские нас почти полностью окружили, мы выбрались с большими муками, оставив все в руках противника - орудия всо имущество, стараясь спасти свою жизнь».	vol-5077-page-01-seg-040-2586-3365-3244-3873.png
5077	1	2582	3891	3236	4065	26	0.95533	В деревне Слободино, Московской обла- сти, гитлеровцы из карательного отряда со- брали всех девушек и молодых женщин поголовно изнасиловали их и расстреляли 15 15 своих жертв.	vol-5077-page-01-seg-041-2582-3891-3236-4065.png
