volume_number	page_number	x1	y1	x2	y2	tokens_count	mean_confidence	text	image
5445	1	918	134	2149	202	3	0.91689	Смерть немецким оккупантам.	vol-5445-page-01-seg-001-0918-0134-2149-0202.png
5445	1	221	225	2202	567	7	0.98419	ЦЕНТРАЛЬНЫЙ ОРГАН НАРОДНОГО КОМИССАРИАТА ОБОРОНЫ СОЮЗА ССР	vol-5445-page-01-seg-002-0221-0225-2202-0567.png
5445	1	268	597	538	650	2	0.88564	74 (5445)	vol-5445-page-01-seg-003-0268-0597-0538-0650.png
5445	1	962	603	1554	650	5	0.91473	30 марта 1943 г., вторник	vol-5445-page-01-seg-004-0962-0603-1554-0650.png
5445	1	1919	603	2174	652	2	0.84627	ЦЕНА 20 КОП.	vol-5445-page-01-seg-005-1919-0603-2174-0652.png
5445	1	2316	234	3284	629	55	0.93858	Сообщения Совинформбюро (1 стр. ). Письма товарищу Сталину и его ответные теле- граммы (2 стр. ). Указ Президиума Верховного Совета СССР награждении орденами и медалями (2 стр. ). A. Сурков. -- Строки гнева. -- Стихи. (2 стр. ). Предмайское социалистическое соревнование (2 стр. ). Подполковник Н. Денисов. О воздушной так- тике немцев (3 стр. ).	vol-5445-page-01-seg-007-2316-0234-3284-0629.png
5445	1	3382	234	4337	451	31	0.91774	Майор П. Трояновский. Ночная атака (3 стр. ). Майор И. Гаглов. -- Кто в N полку отвечает за воспитание агитаторов (3 стр. ). Информация с фронтов Отечественной войны (3 стр. ).	vol-5445-page-01-seg-008-3382-0234-4337-0451.png
5445	1	3378	453	4333	627	23	0.91755	Наступление войск союзников в Тунисе (4 стр. ). Выступление Идена в Аннаполисе (4 стр. ). Налет английских бомбардировщиков на Берлин (4 стр. ).	vol-5445-page-01-seg-009-3378-0453-4333-0627.png
5445	1	504	720	1297	799	2	0.97460	зона пустыни	vol-5445-page-01-seg-010-0504-0720-1297-0799.png
5445	1	204	833	886	2983	328	0.94952	Древние вандалы предки нынешних немцев, - вторгшиеся в пределы Римской из серии, предави цветущую, богатую высоко культурную страну жестокому раз- дрочу и разрушению. Северные, дикие волны разорвали беспенные античные статуи, являвшиеся шедевром искусства, оскверия.1и храмы, тонтали... носевы, разо- жилица, уничтожали всё живое, что попадалось на глаза. Так осталось в истории понятие вандализм, каб символ дикого разрушительного начала. Нынешние немцы являются внолие до- стойными потомками своих прославленных варварством и гнусностью предков. Это те же вандалы, только вооруженные сложной современной техникой войны, это те же вандалы, только действующие сознательно. возведшие варварство в непреложный при- цит. II тем отвратительней и гнуснее вы- глядят гитлеровские полчища, творящие неслыханные злодейства на нашей земле. С каждым месяцем всё больше и боль- стервенеет враг. Чем хуже дела немцев, тем больше они зверствуют, вы- меняя свою злобу на мирном населении. Отступая под ударами Красной Армии. немецко-фашистские орды стремятся уни- чтожить всё живое. Они стараются соз- дать зону мертвой пустыни. Уничтожение городов и сёл, истребление людей, разру- шение материальных и культурных цен- ностей производится с немецкой отврати- тельной аккуральюстью и методичностью. Взлетают на воздух перлы, больницы, му- зеи, все мало-мальски крушные здания. Как во времена Братьям. впереди отступа- ющих немецких войск бредут бесконечные вереницы мирных жителей --- женщин, стариков, детей, отправляемых B по- стыдный полон --- в рабство. Кто не мо- жет тех пристреливают на месте. Кого нельзя было захватить с собой, тех это дейски убивают и зарывают в землю. Русских людей, отправляемых в рабство. сортируют, как скот, разлучая родителей с детьми, жен с мужьями. Плач, стоны и страдания невинных людей не трогают сорта немецких душегубов. сопровождаю- щих в полон не с ключами в руках, как во времена Батыя, а с автоматами и пулеме- Дымный след пожарищ и горы тру- ПОВ, вот что оставляют после себя Всякая война жестока, но то, что делают неоцы на нашей земле, неслыхан- в истории всех времен и народов! Города-мертвецы! Их немало теперь на нашей земле. Тихий и мирный Белый, своими садами и огородами, с шин и рощами, ныне не существует. Толь-	vol-5445-page-01-seg-011-0204-0833-0886-2983.png
5445	1	900	831	1575	2026	190	0.94812	ко груды камней, оогорскийие остатки до- хов и остовы печей определяют то место, где стоял когда-то хороший русский го- род. Во Льгове немцы взорвали учитель- ский институт, медицинскую школу, же- лезнодорожный узел и вокзал, сахарный завод, все мосты и почти все крупные жилые люма. Нынешний Льгов представ- ляет собой ужасающую картину разруше- ния и смерти. Нет Демянска, нет Вязьмы, почти нет Гжатска. Варварское нашест- стерло их с лица земли Если что и уцелело в этих городах, то не потому. что немцы хотели что-либо оставить, а потому, что, отступая под ударами наших бойся. не успели уничтожить. Один из красивейших русских городов Ростов на Дону разорен настолько, что его невозможно узнать. Лучшая улица гроза --- проспект Фридриха Энгельса - B развалинах. Разрушены предприятия, клубы, театры, больницы. Тысячи жите- лей города уверены в рабство, тысячи убиты. Кровавый смерч пронесся над го- ролом и имя ему - немецкое нашествие! Нет такой гнусности и подлости, на ка- кую не были бы способны немецко-фаши- стские злодеи. Они поставили перед со- бой цель уничтожить наш народ, стереть его с лица земли. Они превращают цве- тущую нашу землю, политую потом и кровью наших отцов и дедов, в зону пу- стыши.	vol-5445-page-01-seg-012-0900-0831-1575-2026.png
5445	1	896	2042	1565	2395	59	0.94978	Но пусть знают гитлеровские заправилы и их подручные, что это не пройдет им даром. Неукротимая злоба к любому врагу клокочет в наших сердцах. Пепел сожжен- ных русских городов является для калк- дого русского, советского человека посто- янным наломиналисм о беспощадной мес- ти. Немцы думают отгородиться от нас за- ной пустыни. Мы превратим ес в зону смерти для немецких варваров.	vol-5445-page-01-seg-013-0896-2042-1565-2395.png
5445	1	896	2405	1563	2868	69	0.95782	Пусть каждый боец, сражающийся с немцами на поле брани, помнит о уучени- ках Ростова, Краснодара, Воропиловграла Вязьмы. Демянска. пусть он помнит о на- ших городах, умерщвленных немцами, превращенных ими в развалины и пепел. Пусть не умолкнут в его ушах стоны де- сятков тысяч русских людей, уверенных немцами в рабство. Пусть горе, причинен- ное немцами нашего народа и нашей ро- лине, еще сильнее воспламенит священную ненависть к немецко-фашистским вареа- рам.	vol-5445-page-01-seg-014-0896-2405-1563-2868.png
5445	1	894	2877	1558	2979	17	0.94437	Отольются немцам слезы налгих вдов п спорт, черной кровью своей заплатят нем- цы за страдания нашей отчизны!	vol-5445-page-01-seg-015-0894-2877-1558-2979.png
5445	1	232	3055	1541	3206	6	0.96889	БЫСТРО И АККУРАТНО ДОСТАВЛЯТЬ ПИСЬМА ФРОНТОВИКАМ	vol-5445-page-01-seg-016-0232-3055-1541-3206.png
