volume_number	page_number	x1	y1	x2	y2	tokens_count	mean_confidence	text	image
4765	1	1293	350	2269	400	4	0.93959	Пролетарии всех стран. соединяйтесь.	vol-4765-page-01-seg-002-1293-0350-2269-0400.png
4765	1	279	431	2257	779	7	0.94873	ЦЕНТРАЛЬНЫЙ ОРГАН НАРОДНОГО КОМИССАРИАТА ОБОРОНЫ СОЮЗА ССР	vol-4765-page-01-seg-003-0279-0431-2257-0779.png
4765	1	313	795	2314	870	9	0.94706	10 (4765) 12 января 1941 г., воскресенье ЦЕНА 10 коп.	vol-4765-page-01-seg-004-0313-0795-2314-0870.png
4765	1	2376	429	3328	828	57	0.89487	О мероприятиях по увеличению производства то- варов широкого потребления и продовольствия из местного сырья. -Постановление Совета Народных Комиссаров Союза ССР и Центрального Комитета ВКП(б). (1-2 стр. ). Совнаркоме СССР. -- Об изменениях порядка присуждения Сталинских премий по науке, изо- бретениям, литературе и искусству (1 стр. ). Сегодня в Молдавской, Литовской, Латвийской, Эстонской ССР, Черновицкой и Измаильской обла	vol-4765-page-01-seg-006-2376-0429-3328-0828.png
4765	1	3429	421	4379	822	57	0.90316	стях УССР выборы депутатов в высшие органы го- сударственной власти (2 стр. ). Герой Советского Союза генерал-майор инженер- ных войск А. Хренов. -Боевая учеба инженерных войск (3 стр. ). B. Старицын.--В часы массовой работы (3 стр. ). Новые победы советской внешней политики (3 стр. ). B. Попов, М. Толченов. -- Военные действия за неделю (4 стр. ).	vol-4765-page-01-seg-008-3429-0421-4379-0822.png
4765	1	384	929	1554	1105	3	0.98129	Праздник освобожденных народов	vol-4765-page-01-seg-009-0384-0929-1554-1105.png
4765	1	285	1123	957	1931	117	0.94414	Сегодня трудящиеся Молдавской, Литов- ской, Латвийской, Эстонской ССР, Черно- вицкой и Измаильской областей выбирают депутатов в высшие органы государствен- ной власти. К избирательным урнам пойдут свободные советские граждане, люди, еще недавно томившиеся в капиталистическом рабстве. На улицах и площадях Кишинева, Риги, Каунаса, Таллина, Черновиц, в горо- дах и селах новых советских республик и областей зазвучат радостные голоса изби- рателей, голосующих за кандидатов сталин- ского блока коммунистов и беспартийных. Безмерную благодарность за счастье на- стоящей жизни, твердую волю к созида- тельному социалистическому труду - все свои лучшие чувства слили новые гражда- не советской земли в горячие приветствия товарищу Сталину. Имя великого вождя народов на устах у всех, кто принимает сегодня участие в торжественном акте на- родного волеиз явления.	vol-4765-page-01-seg-010-0285-1123-0957-1931.png
4765	1	287	1935	957	2338	58	0.93654	Рабочий, получивший возможность рабо- тать на себя, крестьянин, узнавший ра- дость труда без помещика, писатель, от- крывший свое сердце чистым источникам творчества, солдат, одевший форму воина Красной армии, -- все, кому раньше на- ступал на горло человеконенавистнический нир капитализма, славят сегодня с новой силой великого Сталина, чей гений указы- вает народам путь свету и теплу социа- листического строя.	vol-4765-page-01-seg-011-0287-1935-0957-2338.png
4765	1	366	2342	809	2488	17	0.92219	Нас греет сталинское пламя, Открыл дорогу к солнцу он. Земля с цветущими полями Кладет ему земной поклон.	vol-4765-page-01-seg-012-0366-2342-0809-2488.png
4765	1	285	2492	959	4288	257	0.94316	Эти проникновенные строки, прочитанные поэтом с трибуны сессии Верховног Совета СССР, образно выражают то, что просто и безыскусственно, на разных язы- ках говорят миллионы людей, шагнувшие под сень Сталинской Конституции. В недавнем прошлом их жизнь до краев была наполнена слезами и горем. Социаль- ное неравенство, эксплуатация человека че- ловеком, цепкие об ятия безработицы, не- преодолимая преграда имущественных и со- словных привилегий - вот реальные ус- ловия, в которых жили еще несколько ме- сяцев назад наши эстонские, латвийские, литовские и бессарабские братья. В кромешной тьме частнособственниче- ских отношений царствовали насилие, про- извол, надругательство над всем святым, что есть в сердце человека. Этого нельзя забыть! потому на многочисленных предвыборных митингах и собраниях сот- ни выступавших, говоря о своей новой жизни, с проклятием вспоминали старое. Страдания трудящихся были так велики, что их не могла скрыть даже буржуазная печать. Газета «Вести дня» напечатала од- нажды заметку под заголовком "Рынок ра- бов», приоткрывавшую завесу над положе- нием эстонского крестьянства. «Довольно оживленно было на «рынке рабов», как здесь, в Печорах, называют эту ярмарку, писала газета. --- Здесь можно было наблюдать любопытные сценки. бедно- одетой женщине пугливо жмется черногла- зая девочка лет двенадцати. 60 крон за такую маленькую? уди- вляется покупатель, приезжий хуторянин. А что же что маленькая? Она в прошлом году за десятью коровами ходила. Хочешь 30 крон?» И это происходило в Европе. Мать, дове- денная до отчаяния нищетой, вынуждена продавать своего ребенка! --- ВОТ нравственно и физически калечит людей капитализм, похваляющийся своей «демо- кратичностью» и своим "туманизмом". Судьба литовских, латвийских и бессараб- ских трудящихся ничем не отличалась от участи их эстонских товарищей.	vol-4765-page-01-seg-013-0285-2492-0959-4288.png
