volume_number	page_number	x1	y1	x2	y2	tokens_count	mean_confidence	text	image
5131	1	1044	164	2278	460	4	0.91778	:: Смерть немецким оккупантам.	vol-5131-page-01-seg-001-1044-0164-2278-0460.png
5131	1	424	468	2394	816	7	0.98877	ЦЕНТРАЛЬНЫЙ ОРГАН НАРОДНОГО КОМИССАРИАТА ОБОРОНЫ СОЮЗА ССР	vol-5131-page-01-seg-002-0424-0468-2394-0816.png
5131	1	458	852	668	904	3	0.86625	N: 67 (513D	vol-5131-page-01-seg-003-0458-0852-0668-0904.png
5131	1	1131	844	1701	900	5	0.97299	21 марта 1942 г., суббота	vol-5131-page-01-seg-004-1131-0844-1701-0900.png
5131	1	2149	850	2390	898	2	0.79974	ЦЕНА 15 КОП	vol-5131-page-01-seg-005-2149-0850-2390-0898.png
5131	1	2598	406	4478	868	18	0.94899	Упорно и настойчиво взламывать немецкую оборону. Артиллерийским и минометном разрушать укрепления, уничтожать огневые средства и живую силу врага!	vol-5131-page-01-seg-006-2598-0406-4478-0868.png
5131	1	594	976	1587	1197	6	0.96088	ПРИЕМ В ПАРТИЮ НА ФРОНТЕ "	vol-5131-page-01-seg-007-0594-0976-1587-1197.png
5131	1	390	1227	1076	3541	344	0.95201	Сталинский Центральный Комитет про- являет исключительную заботу... 0 росте армейских партийных организаций за счет лучших защитников родины, отличивших- ся в боях красноармейцев командиров. За время отечественной войны II принял три постановления, направленных тому, чтобы максимально облегчить ус- ловия приема таких товарищей в ряды нашей партни и тем самым обеспечить создание в каждой роте полнокровной пар- тийной организации. Коммунистам предо- : ставлено право давать рекомендации в партию отличив тимся в боях военнослу- жащим даже в случае, если рекомен- дующий знает рекомендуемого моньше го- - - да. Выдающихся защитников родины раз- решено принимать в члены ВИШ(б) по истечении трехмесячного кандидатского стажа. Наконец, в армейских организаци- дозволен прием коммунистов на по- стоянный партийный учет по пред явле- лишь одного документа партий- . . - ного билета. Там, где эти постановления Централь- ного Комитета поняты правильно и вы- полняются неуклонно, палицо уже значи- тельные результаты. Можно назвать хотя бы стрелковый полк, где секретарем пар- тийного педрай_старший политруб Гронов. За последние три месяца количество членов кандидатов ВКП(б) в этом полку увети- чилось более чем вдвое. Во всех ротах созданы многочисленные партийные орга- :: низации. Таких примеров Десятки. Тем не менее работу по вовлечению пар- тию отличившихся в боях красноармей- цев и младших командиров, особенно в стрелковых частях, нельзя еще признать удовлетворительной. В практической дел- тельности некоторых наших комиссаров, политорганов и руководителей первичных парторганизаций наблюдается порой недо- статочное внимание к этому исключитель- но важному делу. Они мало занимаются индивидуальным отбором в партию тех, кто храбро и беззаветно сражается за па- шу родину, мало заботятся о том, чтобы приблизить к себе тысячи таких бойцов и командиров. Все это является результатом нелонамалия политического значения пос- тедних постановлений Центрального Коми- тета о росте рядов армейских партийных организации. . . Больше того, факты свидетельствуют, что в ряде случаев политические работни- частей до сих пор даже пс знакомы этими важнейшими решениями. Напри- нер, в части батальонного компесара Ре- визора насчитывается 103 кандидата с просроченных стажем. Тов.". Ревизор пы- тается об яснить это тем, что, мол, большинство из них прибыло часть только в июне, члены партии знают нх меньше гола и не могут дать... рекомен- дации.	vol-5131-page-01-seg-008-0390-1227-1076-3541.png
5131	1	390	3545	1054	4239	111	0.96038	Еще хуже обстоит дело с раз яснением решений Центрального Комитета рядовым коммунистам и лучшей части беспартий- ных товарищей, желающих вступить в партию. Слабо еще поставлена воспитатель- ная работа с молодыми кандидатами пар- тии. В этом собственно и заключается одна из основных причин того, что во многих частях, в особенности в стрелко- вых, задерживается прием в члены ВКП(3) кандидатов, отличившихся в боях с немец- кими оккупантами, до сих пор отсутст- вуют полнокровные ротные парторганиза- ции. Взять, например, соединение, начальником политотдела бригадный ко- миссар Васильев. В одной из частей этого соединения насчитывается 220 кандела- тов с просроченным стажем, в другой- 200, в третьей --- 172 человека. Об ясняется это прежде всего тем, что	vol-5131-page-01-seg-009-0390-3545-1054-4239.png
5131	1	1088	1227	1753	2097	138	0.95944	здесь, как впрочем и во многих Других соединениях, ошибочно полагают, будто постановление Центрального Комитета, со вращающее кандидатский стаж до трех месяцев, распространяется мышь на бойцов первой линии и не может быть, применено к людям, обеспечивающим бой, хотя бое- бая работа некоторых из них отмечена уже целым рядом подвигов. Надо разъяснить всем, что независимо от служебного положения кандидата ведь стрелок или подносчик патронов, пуле- метчик или санитар, сапер или штабной командир, - но если в боевой обстановке он проявил себя настоящим большевиком, его могут и должны принять в члены ВКП(б) по истечении трехмесячного канди- датского стажа. Это нисколько не противо- речит основной налией задаче создал полнокровные партийные организации пре- ждо всего в линейных ротах, изо дня в день усиливать работу по вовлечению в ряды партии рядового и младшего команд- ного состава стрелковых подразделений. Нужно уметь сочетать одно с другим.	vol-5131-page-01-seg-010-1088-1227-1753-2097.png
