volume_number	page_number	x1	y1	x2	y2	tokens_count	mean_confidence	text	image
5257	1	866	269	2099	473	3	0.92294	Смерть немецким оккупантам!	vol-5257-page-01-seg-001-0866-0269-2099-0473.png
5257	1	226	493	2195	839	7	0.98128	ЦЕНТРАЛЬНЫЙ ОРГАН НАРОДНОГО КОМИССАРИАТА ОБОРОНЫ СОЮЗА ССР	vol-5257-page-01-seg-002-0226-0493-2195-0839.png
5257	1	253	861	501	912	2	0.89191	193 (5257)	vol-5257-page-01-seg-003-0253-0861-0501-0912.png
5257	1	945	876	1584	927	5	0.94302	18 августа 1942 г., вторник	vol-5257-page-01-seg-004-0945-0876-1584-0927.png
5257	1	2016	866	2258	920	2	0.85864	ЦЕНА 15 КОП.	vol-5257-page-01-seg-006-2016-0866-2258-0920.png
5257	1	2461	452	4350	874	19	0.93436	Сегодня-День авиации. Советские летчики-соколы нашей родины. : Громить врага в воздухе и на земле! Да здравствуют советские летчики! :	vol-5257-page-01-seg-007-2461-0452-4350-0874.png
5257	1	355	994	1466	1189	6	0.98489	КРЕПЧЕ УДАРЫ ПО ВРАГУ С ВОЗДУХА!	vol-5257-page-01-seg-008-0355-0994-1466-1189.png
5257	1	218	1216	904	2744	235	0.96010	обстановке ожесточенных, кровопро- летных боев с немецко-фашистскими ок- купантами отмечает сегодня наша страна и красная Армия день советской авиации. Воздушная война с врагом показала, что наша авиационная техника отвечает сов- ременным требованиям, а наши пилоты и штурманы воспитаны на прекрасных бое- вых традициях. Героизм, умение, готов- ность самопожертвованию не ваз помог- советским возгупиным бойцам отержи- вать победы над противником. Многие наши летчики показывают образны возлуш- ного бол, в котором победа над врагом до- стигается не чис. том, а уменьем. В ходе борьбы неуклонно продолжает расти и за- каляться боевое мастерство командных и рядовых кадров нашей авиации. отваге прибавляется опыт, смелость подкрепляет- ся ученьем наносить врагу все более ошу- утиные потери. Родина с любовью отме- чает успехи своих лучших воздушных бойцов. За героизм, отвагу и уменье ты- сячк летчиков награждены орденами и педалями, десятки авиапионных коман- диров носят высокие звания Героев Со- ветского Союза, многие полки истреби- телей, бомбардировщиков и штурмовиков взлетают о аэродромов, на которых реет почетное гвардейское знамя. В условиях сложившейся ныне тяжелой боевой обстановки родина требует от всех командиров и бойцов Красной Армии еще более повысить свое упорство в боях с фашистами, еще более стойко оборонять советскую землю и советский народ от наглых захватчиков. В тесном содружестве- ве с пехотой, танками, артиллерией и дру- гими родами наземных войск советские летчики должны с честью и славой выпол- нить свой долг перед родиной, отбить но- вые натиск врага и добыть победу в оже- сточенной борьбе.	vol-5257-page-01-seg-009-0218-1216-0904-2744.png
5257	1	210	2748	890	3662	134	0.96497	Сегодня, в день традиционного праздни- ка наших военно-воздушных сил, в дань сталинской авиации, народ и Красная Ар- мия ставят перед всеми летчиками и командирами своего воздушного флота ряд боевых задач. Любой бой, любов сражение невозмож- ны без твердой, охватывающей все звенья войск боевой дисциплины. Это требование высокой организованности и порядка его- бенно важно соблюдать в авиации вы- соко маневренном и технически осна- щенном роде оружия. Только та эскадрилья или авиаполк, где парят об- раздавая организованность, дисциплина и порядок, может достичь голжных боевых успехов и с малыми потерями налосять врачу сокрушительные удары. Задача со- стоит в том, чтобы во всех авиационных частях и подразделениях еще выше пол- снять боевую дисциплину, неуклонно и точ- по выполнять боевой приказ командира и, осуществляя его волю, проявлять максимум изобретательности и инициативы, в любой сложной обстановке беспощадно бить вра- та	vol-5257-page-01-seg-010-0210-2748-0890-3662.png
5257	1	208	3668	882	4370	107	0.96468	Развернувшиеся ныне ожесточенные бои требуют от авиационных командиров ог- ромного напряжения, оперативной гибко- сти и настойчивости в организации помо- щи своим наземным войскам с воздуха. Смелым и точно проводимым аэродромным маневром. сосредоточением сил и средств в нужный момент на решающих участках фронта, правильным и своевременным ис- пользованием всех видов авиации во взаи- модействии друг с другом и наземными войсками наши авиационные командиры смогут достичь необходимого для ус- пешного исхода операций превосходства б воздухе. Боевой опыт учит. что только тот авиационный начальник окажется на высоте положения и сможет действенно помочь своим наземным войскам с воз1у- на, кто в нужный момент, если того тре- бует сложившаяся обстановка, проявит опе-	vol-5257-page-01-seg-011-0208-3668-0882-4370.png
5257	1	916	1226	1598	3133	295	0.96223	ративную инициативу самостоятельность в выборе времени и места удара по врагу, правильно определет свое место при веше- нии боевой задачи и, если понадобится, личным примером увлечет свою часть или подразделение в бой. Вражеская авиация еще сильна. Порой на отдельных участках ей удается дости- гать известного превосходства в воздухе. Задача состоит в том, чтобы кандос под- разделение, каждый экипаж, каждый лет- чит, любовно сохраняя свое боевое оружие самолеты, неся полную ответствен- ность за их постоянную исправность и готовность к бо10, умело, беспощадно, со всей своей страстью и летным мастер- ством, в любых условиях воздушной об- становки разни воздупеного врага. Истребители! В любом боевом полете вы должны искать и уничтожать своего глав- ного противника --- ударную воздушную силу немцев, их бомбардировочную авиа- цию. Умело построенным боевым поряд- ком, сочетая маневр с метким, прицель- ниу огнем бортового оружия, смело вре- зайтись в строи неприятельских самолетов, разрубайте их и бейте врага по частям, по давая бомбить наши войска, города военные обекты! От вашей смелости и упорства в бою зависят сотни человеческих жизней, от вашей стойкости в поединках неприятельскими пилотами зарпсит ис- ход многих сражений на земле. Истреб- ляйте вражескую авиацию, где бы она ни появлялась. Пилоты и штурманы скоростных и ноч- ных бомбардировщиков! От передовых позиций до глубокого тыла немцев долж- ны в самой гуще врагов рваться метко сброшенные советские бомбы. Сила бомбар- лировочного удара заключается не только в количестве прошедших над целью самоле- тов, а и в качестве выполненных бо- евых заходов, в точности сбрасывания бомо на самые важные обекты. Умело строя противовоздушный маневр, храбро защищая себя от атак вражеских истребн- телей, каждый экипаж бомбардировочной авиации обязан во что бы то ни стало пора- зить назначенную ему пель, уничтожить как можно больше живой силы и техники врага, активно помогать своим наземным войскам в обороне, контратаках и наступ- тении.	vol-5257-page-01-seg-012-0916-1226-1598-3133.png
5257	1	908	3135	1586	3662	71	0.96999	Летчики-штурмовики! Используя всю мощь своих самолетов, беспощадно разите врага бомбами, пушечным и пулеметным огнем с различных высот! Продолжайте совершенствоваться в принельном огне с воздуха, неприятельские танки, жги- те вражеские самолеты на аэродромах, ист- пебляйте неприятельских солдат и офице- ров. Четко построенным боевым маневром и взаимной обороной вы можете обезопа- сить себя от неприятельской зенитной ар- тиллерии и истребителей. Помните скрытность, стремительность и точность выхода на цель решают успех вашего на- падения!	vol-5257-page-01-seg-013-0908-3135-1586-3662.png
