volume_number	page_number	x1	y1	x2	y2	tokens_count	mean_confidence	text	image
5553	1	954	265	2163	333	3	0.86542	Смерть немецким оккупантам.	vol-5553-page-01-seg-001-0954-0265-2163-0333.png
5553	1	261	349	2208	696	7	0.99023	ЦЕНТРАЛЬНЫЙ ОРГАН НАРОДНОГО КОМИССАРИАТА ОБОРОНЫ СОЮЗА ССР	vol-5553-page-01-seg-002-0261-0349-2208-0696.png
5553	1	307	726	580	785	3	0.91098	№ 182 (5553)	vol-5553-page-01-seg-003-0307-0726-0580-0785.png
5553	1	973	736	1540	785	5	0.94482	4 августа 1943 г., среда	vol-5553-page-01-seg-004-0973-0736-1540-0785.png
5553	1	1935	740	2182	789	2	0.85267	ЦЕНА 20 коп.	vol-5553-page-01-seg-005-1935-0740-2182-0789.png
5553	1	2328	362	3277	764	56	0.91994	От Советского Информбюро (1 стр. ). Указ Президиума Верховного Совета СССР (1 стр. ). Подполковник П. Коломейцев. -- Артиллерийское сопровождение наступающих танков (2 стр. ). Герой Советского Союза полковник Г. Филиппов. Ночной бой мотопехоты (2 стр. ). :: Майор В. Земляной. В воздухе на Орловском направлении (2 стр. ). Опровержение ТАСС (2 стр. ). . .	vol-5553-page-01-seg-007-2328-0362-3277-0764.png
5553	1	3368	360	4317	766	61	0.91747	Герой Советского Союза гвардии майор К. Алек- сеев. Организующее начало в воздушном бою (3 стр. ). Гвардии полковник М. Смольянов. --- Политотдел и партийные организации (3 стр. ). Майор М. Зотов. -- Слово офицера (3 стр. ). Подполковник Л. Гатовский. --- Рост военно-про мышленной мощи СССР (4 стр. ). Заявление Черчилля о военных действиях на ост рове Сицилия (4 стр. ).	vol-5553-page-01-seg-008-3368-0360-4317-0766.png
5553	1	297	859	1567	1136	10	0.94875	Обеспечить маневр танков на поле боя- дело всех родов войск	vol-5553-page-01-seg-009-0297-0859-1567-1136.png
5553	1	214	1163	920	4497	488	0.95034	: Развернувшиеся теперь бои характерны прежде всего массовым применением тан- Оснащенные могучей техникой, нмея плечами двухлетний войны, новые войска "Красной Армии выступают теперь на полных во всеоружии боевой и мастерства, как основная наша ударная сила. Это ко многому обязывает танкистов, это ко обязывает и все остальные рода Тесно взаимодей- ствуя с нашими танковыми частями, обязаны делать всё, чтобы в каждом от- дельном случае обеспечить наиболее пол- ное использование несх возможностей не- ханизированных войск, наиболее эффек- тивное применение танковой техники, т. е., короче говоря, создавать вк предельно благо- приятные условия для маневра танков на поле боя. Искусный маневр танков на поле боя является одним из важнейших условий их боевого тепеха. Этот маневр ни в ком случае нельзя рассматривать изолирован- Опыт боев учит, что действуют танки в качестве групп непосредственной поддержки пехоты, или как эшелон раз- ватия успеха в оперативной глубине, их маневр всегда должен быть неотделим от общей идее наступления, а нередко н составлять се основу. Во всех случаях каждый шаг продвижения танков должен быть тщательно взвешен и рассчитан. Чет- кая организация взаимодействия, дружная совместная боевая работа танков с други- - ми родами войск на всех этапах боя не вооснова успешного маневра танков. Мощь танков наиболее полно раскры- нается в атаке. Но эти атаки дают максимальный эффект лишь в том слу- чае, когда тем предшествует безупреч- на я подготовка. Между тем некоторые общевойсковые командпры упускают из вида это условие. Известны случаи, богдан, стремясь достичь наибольшей вне- запности, общевойсковые начальники до последнего момента держали танкистов в неведении относительно предстоящих дей- ствий. Танки подтягивались к передне- краю лишь накануне наступления, задачи танкистам ставились на : : нас. Ясно, что при таком методе не- пользования танков командиры и экипажи танковых частей н подразделений не успе- вают как следует изучить местность и ог- невую систему противника. В лучшем слу- час организация взаимодействия ограничи- бается здесь беглым просмотром местности монокль и назначением сигналов но целеуказанию и переносу огня. Не разве- дав следует инженерных и огневых препятствий по своим боевым курсам, тан- в период атаки вынуждены отыскивать проходы через минные поля, топтаться на месте п. двигаясь вдоль фронта, нести потери. Война учит, что маневр танковых масс только тогда достигает цели, когда тщательно продуман и всесторонне подго- товлен. Удача маневра танков зависит пре- всего от согласованности и быстроты действий пехоты, артиллерии и авиа- цип. Авиация обязана надежно прикрывать наземные войска от ударов противника с воздуха, совместно с артиллерией про- клалывать дорогу танкам и пехоте в обо- ронительной полосе противника. Может случиться, что танки вырвутся далеко вперед. выйдут из зовы досягаемости ог- ня своей артиллерии и будут драться в одиночестве. В такой нервной танковый на- чальник должен иметь специальный сиг- нал на вызов истребительной и бомбарди- ровочной авиации. По его указанию, она осуществляет как воздушное патрулирова- ние района боя, так и уничтожение наи- более опасных очагов сопротивления про- тивника. Постоянное и тесное тактическое взаимодействие между танками и авиаци- всегда позволит танкам успешно завер- сшить свой маневр. Тесное локтевое взаимодействие должно существовать на поле боя и между пежо-	vol-5553-page-01-seg-010-0214-1163-0920-4497.png
5553	1	937	1163	1599	1559	58	0.95195	той и танками. Спора нет, танки, уни- чтожая живую силу противника и технику, являются средством усиления пехоты. Соответственно этому принципу рассчитывается и строится маневр танков. Но он может не осуществиться, если ле- хоть не приложит всех сил, чтобы обеспе- чить танкам максимум благоприятных ус- ловий. Главное здесь заключается в том. чтобы сохранить взятый танками перво- начальный темп атаки.	vol-5553-page-01-seg-011-0937-1163-1599-1559.png
