volume_number	page_number	x1	y1	x2	y2	tokens_count	mean_confidence	text	image
5897	1	977	342	2166	400	3	0.93582	Смерть немецким оккупантам.	vol-5897-page-01-seg-001-0977-0342-2166-0400.png
5897	1	259	432	2202	773	7	0.99491	ЦЕНТРАЛЬНЫЙ ОРГАН НАРОДНОГО КОМИССАРИАТА ОБОРОНЫ СОЮЗА ССР	vol-5897-page-01-seg-003-0259-0432-2202-0773.png
5897	1	300	806	646	863	2	0.94747	217 (5897)	vol-5897-page-01-seg-004-0300-0806-0646-0863.png
5897	1	854	813	1523	857	5	0.95624	12 сентября 1944 г., вторник	vol-5897-page-01-seg-005-0854-0813-1523-0857.png
5897	1	1916	809	2162	857	2	0.83801	ЦЕНА 20 КОП.	vol-5897-page-01-seg-006-1916-0809-2162-0857.png
5897	1	2325	436	3278	829	58	0.92780	От Советского Информбюро. Оперативные сводки за 10 и 11 сентября (1 стр. ). Указы Президиума Верховного Совета СССР (1 стр. ). Письмо трудящихся Ворошиловградской области товарищу Сталину (2 стр. ). Майор Н. Зацепин.--Бой батальона в лесу (2 стр. ). Трижды Герой Советского Союза гвардии полков- ник А. И. Покрышкин. -- Крылья истребителя. 2. Боевая вертикаль (3 стр. ).	vol-5897-page-01-seg-008-2325-0436-3278-0829.png
5897	1	3372	440	4320	834	57	0.93473	Подполковник В. Яковлев. Минные загражде- ния врага (3 стр. ). Полковник В. Дерман. -- Союзники на подступах к Германии (3 стр. ). Решающие бои в Югославии. - Беседа корре- спондента «Красной звезды» с заместителем пред- седателя Антифашистского Вече Народного Осво- бождения Югославии М. Пияде (4 стр. ). Статья о товарище Сталине в алжирской газете (4 стр. ).	vol-5897-page-01-seg-009-3372-0440-4320-0834.png
5897	1	255	940	1592	1059	1	0.96462	Командир-организатор	vol-5897-page-01-seg-010-0255-0940-1592-1059.png
5897	1	671	1079	1161	1150	1	0.89809	разведки	vol-5897-page-01-seg-011-0671-1079-1161-1150.png
5897	1	240	1179	909	1610	61	0.96021	Опыт боев нынешней летней кампании с новой силой подчеркнул великую роль войсковой разведки. Именно благодаря ши- роко развернутой разведке, обогащенной проверенными методами и приемами, на- ши наступающие войска действовали со строгим учетом сил и средств противни- ка, его позиций и намерений. Именно по- тому, что наши командиры хорошо знали противника, они так часто вводили его в заблуждение, достигая полной внезап- ности.	vol-5897-page-01-seg-012-0240-1179-0909-1610.png
5897	1	236	1615	902	1979	55	0.94939	Разносторонний и многообразный опыт войны показывает, как много свободней, успешней действует офицер, когда он всё время обеспечен нужными данными неприятеле. И при наступлении на пози- ционную оборону, и во время боя в глу- бине ее, и в ходе преследования всю- ду непрерывная, плодотворная работа раз- : ведчиков является непременной предпо- сылкой успеха, верным его залогом.	vol-5897-page-01-seg-013-0236-1615-0902-1979.png
5897	1	205	1987	898	4647	400	0.95441	Командир Н-ского стрелкового полка, атакуя немцев, оборонявшихся в крупном населенном пункте, заранее добыл пух- ные сведения о неприятеле. В частности : разведчики, проникнув в район аэродро- на, узнали о намерении немцев взорвать все аэродромные постройки, также испортить посадочное поле, как только сюда вступят наши подразделения. Пла- нируя атаку, командир учел это и нано- спл удар так, чтобы в первую очередь - проникнуть к аэродрому. Вместе с пежо- типами сюда двинулось подразделение сапер младшего лейтенанта Кривошеева. Саперы быстро разминировали аэродром, предупредив взрыв сотен тяжелых авпа- бомб. Немцы не только не успели произ- вести взрыв, но даже оставили 7 совер- шенно исправных самолетов. Захват аэро- дрома ускорил ликвидацию всего враже- ского гарнизона сократил сроки пере- базирования нашей авиации. : Суворов говорил, что каждый солдат должен знать свой маневр. Тем более командир обязан знать свой маневр на поле боя. Но это невозможно без тщатель- лого изучения противника на том участ- ке, командир руководит боем своего подразделения оли своей части. Пеустан- ное изучение противника первое тре- бование к каждому командиру. • Командир роты должен знать пеприя- теля, который ему противостоит, то же командир батальона, полка и дивизии. Каждый в своем звене и в той положе. какая ему отведена, ведет разведку "ва себя" в целях успешного решения боевой задачи. Кроме того, командиры должны вести разведку и в интересах вышестоя- шего начальника. На этом зиждется вой- сковая разведка. Нелепо полагать, что огромная по своему объему п мпогообраз- ная по своим задачам разведывательная деятельность войск может успешно осуще- ствляться с помощью какого-либо одного войскового звена или одного только вида таз вилки. Нет, здесь необходима активная и непрерывная разведывательная работа всех звеньев войск снизу доверху и пол- ное взаимодействие различных видов раз- ведки. Разумеется, что при этом строго разграничиваются обяза ности и задачи сообразно силам и средствам. какими об- ладает то или цепное звено войск, тот ли - жилой вид разведки. Это разграничение нисколько не нару- шает стройности всего здания войсковой разведки. Наоборот, она будет тем лучше B Пелом, чем строже ответственность командира за разведку «на себя», чем четче выполняют свои особые задачи все разведки. От командира роты, которому, скажем, предстоит вести наступление на обороняю- щегося противника, пе требуется нзу- чать район его артиллерийских пози- пий. Задача роты не выходит за пре- делы глубины полосы пехотной обороны. Поэтому передний край, первую вторую траншеи рота должна стре- миться изучить до мелочей. Ка- кое вражеское подразделение ей противо- стоит, как оно расположено, где его сты- каков его боевой состав, система	vol-5897-page-01-seg-014-0205-1987-0898-4647.png
