volume_number	page_number	x1	y1	x2	y2	tokens_count	mean_confidence	text	image
6028	1	1010	278	2198	338	3	0.92728	Смерть немецким, оккупантам.	vol-6028-page-01-seg-001-1010-0278-2198-0338.png
6028	1	324	361	2243	713	7	0.99735	ЦЕНТРАЛЬНЫЙ ОРГАН НАРОДНОГО КОМИССАРИАТА ОБОРОНЫ СОЮЗА ССР	vol-6028-page-01-seg-002-0324-0361-2243-0713.png
6028	1	361	749	778	801	2	0.89740	40 (6028)	vol-6028-page-01-seg-003-0361-0749-0778-0801.png
6028	1	1027	751	1648	799	5	0.90814	17 февраля 1945 г., суббота	vol-6028-page-01-seg-004-1027-0751-1648-0799.png
6028	1	1974	745	2222	794	2	0.84511	ЦЕНА 20 коп.	vol-6028-page-01-seg-005-1974-0745-2222-0794.png
6028	1	2368	370	3302	767	59	0.92957	От Советского Информбюро. -Оперативная свод- ка за 16 февраля (1 стр. ). Подполковник Н. Шванков. - Бой в городе (2 стр. ). Майор Б. Король. - Искусство окружения. - К годовщине разгрома немцев в районе Корсунь- Шевченковский (2 стр. ). Майор М. Андреев. -- Батальон идет на запад (2 стр. ). Майор Б. Монастырский. -Смелый маневр (2 стр. ).	vol-6028-page-01-seg-007-2368-0370-3302-0767.png
6028	1	3396	370	4326	537	23	0.91469	Генерал-майор И. Фомиченко. -- Торжество со- ветского оружия (3 стр. ). Гвардии майор А. Мандругин. -- В немецкой не- воле (3 стр. ).	vol-6028-page-01-seg-009-3396-0370-4326-0537.png
6028	1	3396	541	4330	769	29	0.92092	Рост продовольственных ресурсов Красной Армии (3 стр. ). Война на Тихом океане. ----ованные нале- ты на военные объекты Токио (4 стр. ). На Всемирной профсоюзной конференции (4 стр. ).	vol-6028-page-01-seg-010-3396-0541-4330-0769.png
6028	1	320	881	1626	975	2	0.98594	Артиллерия разрушения	vol-6028-page-01-seg-011-0320-0881-1626-0975.png
6028	1	318	995	977	1497	73	0.96355	Перекрывая гул артиллерийской канона ды, звучит над полями битв могучий, грозный голос тяжелых советских орудий. Выполняя свое боевое назначение, они разрушают укрепления врага, бьют по це- лям, расположенным в тактической и да- же в ближайшей оперативной глубине обороны немцев. Ударная и фугасная сила снарядов наших тяжелых систем и систем большой особой мощностей огромна. Они способны сокрушать враже- синие боевые сооружения любой прочно- сти. Они сметают с пути наших наступа- ющих войск любые преграды.	vol-6028-page-01-seg-012-0318-0995-0977-1497.png
6028	1	314	1509	973	3404	255	0.96327	Армия заслуженно гордится своей могучей артиллерией разрушения, которой враг не в силах противопоста- вить ничего равного. Наличие y нас целых частей и соединений артиллерии прорыва, их мастерская боевая работа выразительно свидетельствуют о неисся- каемой мощи нашей военной индустрии, зрелости и высоком военном искусстве на- ших артиллерийских кадров. За время войны накоплен большой и разносторонний опыт боевого применения тяжелой артиллерии. Этот опыт особен- но важно учесть теперь, когда наши вой- ска снова и снова сталкиваются с долго- временной, сильно укрепленной обороной противника, в прорыве которой артилле- рия разрушения призвана сыграть важ- нейшую роль. Вопросы применения мощных огневых единиц, продаваемых нашим общевойско- вым соединениям, требуют особого внима- ния общевойскового командования командующих артиллерией. Необходимо прежде всего заблаговременно и точно оп- ределить, какую именно роль сыграет ар- тиллерия усиления в операции, в какой мере она будет использована и что можно сделать заранее для облегчения ее боевой работы. N армии, например, штаб офицера Михеева еще до прихода полков артилле- рии резерва главного командования тща- тельно разрабатывал задачи для них и определял их месторасположение. Заблаго- временно готовились позиционные районы: оборудовались огневые позиции, проводи- лось пристрелка целей, обозначались и приводились в порядок пути подхода. Эта подготовительная работа давала весьма по- ложительные результаты. Во-первых, исключалась необходимость ставить ба- тареи в позиционный район ранее ночи, предшествующей началу наступления. Во- вторых, батареям, получившим пристре- личные данные, оставалось лишь уточ- нить задачи на местности. В то же время противник не обнаруживал места и вре- мени массирования артиллерии, не мог догадаться о направлении главного удара. Занимая подготовленные позиции, артил- лерия усиления сразу же могла вступать в Соц.	vol-6028-page-01-seg-013-0314-1509-0973-3404.png
6028	1	311	3412	964	3910	74	0.96287	Дивизионам групп артиллерии разруше- ния нельзя указывать место развертыва- ния без всестороннего и строжайшего учета условий, в каких им придется стрелять. Таков один из непреложных уроков бое- вой практики. Скажем, предстоит разру- тить долговременную огневую точку. Для того, чтобы эта цель была разрушена в минимальный срок, с наименьшим расхо- дом снарядов, желательно размещение наблюдательного пункта в створе с целью и такая дистанция стрельбы, которая до- пускала бы достижение наивыгоднейшего угла падения снаряда. Отступление от	vol-6028-page-01-seg-014-0311-3412-0964-3910.png
6028	1	995	993	1644	1242	33	0.96514	этих требований. неизбежно усложнит стрельбу, уменьшит ее результаты. Точ- ный учет тактико-технических данных систем, входящих в состав артиллерий- ских групп разрушения, совершенно обя- зателен при определении их задач, подго- товке их огневых позиций.	vol-6028-page-01-seg-015-0995-0993-1644-1242.png
6028	1	993	1244	1646	2102	128	0.96172	Боевой опыт показа. л действитель- ность такого метода разрушения дол- говременных сооружений, как стрельба по напольным стенкам дотов прямой наводкой. В ходе операций на территории Восточной Пруссии прямой наводкой по датам били 203смм. орудия, Естественно, что никакие стенки не выдерживали пря- мых попаданий их снарядов. Но чрезмер- мое увлечение таким методом стрельбы вредно. тем более, когда дело касается ценнейших, дорогостоящих орудий. Гро- моздкие орудия трудно скрытно устано- вить на открытой позиции и предохра- нить от огня вражеской артиллерии. По- этому к усилению групп орудий, стре- ляющих прямой наводкой, за счет тяже- той артиллерии надо прибегать лишь при явной тактической целесообразности, при- нимая все возможные меры для обеспече- ния живучести орудий. В ряде боев по прорыву укрепленных полос неприятеля к тяжелым пушкам придавались станковые пулеметы. Это пеликом оправдало себя.	vol-6028-page-01-seg-016-0993-1244-1646-2102.png
6028	1	989	2110	1642	2751	88	0.96467	Когда оборона неприятеля взломана и наступающие мощным потоком устремля- ются в глубину, на оперативный простор. очень важно добиться, чтобы артиллерия качественного усиления не отставала от стрелковых частей. Должно быть сде- дано всё, чтобы обеспечить своевремен- ный ввод в бой тяжелых дивизионов. когда этого может потребовать обстановка. Iщательно апализируя разведывательные данные о системе обороны противника на всю глубину операции, командир дол- жен заблаговременно установить, где когда придется работать тяжелой артилле- рии. Из этого и следует исходить, паме- чая маршруты движения, вероятные ру- бежи развертывания и предполагаемые оо'екты для стрельбы.	vol-6028-page-01-seg-017-0989-2110-1642-2751.png
6028	1	989	2761	1638	3045	37	0.95684	Офицерский состав частей артиллерии разрушения показал уже много образцов четкой, умелой, подлинно мастерской бое- вой работы. Но успокаиваться на этом нельзя. Только неустанно совершенст- вуясь, офицер всюду и всегда будет на высоте своих больших и ответственных задач.	vol-6028-page-01-seg-018-0989-2761-1638-3045.png
6028	1	983	3051	1636	3653	79	0.95828	Уничтожать или подавлять точечные цели, глубоко зарытые в землю, одетые в железобетон, к тому же замаскирован- ные, дело нелегкое. Отсюда огром- ное значение приобретает разведка цели. частности никогда нельзя забывать разведке огнем (вскрытие бетона), чтобы не стрелять «по бугоркам». ложным объектам. На меткость стрельбы влияет много факторов внешней и внутренней баллистики. Строжайшим образом учиты- вать их, применять самые точные спосо- бы, готовя исходные данные для стрель- обслуживать зорким наблюдением каждый выстрел, правильно корректиро- вать огонь таков долг офицеров-артил- теристов,	vol-6028-page-01-seg-019-0983-3051-1636-3653.png
6028	1	979	3661	1632	3908	36	0.96007	Родина дала нам могучие орудия, ко- торые по своей силе и своим качествам на ного превосходят то, что имеет враг, Используем же полностью всю мощь, все возможности артиллерии разрушения борьбе за полный разгром немецко-фашп- стских извергов.	vol-6028-page-01-seg-020-0979-3661-1632-3908.png
6028	1	469	3999	1485	4042	5	0.95821	ВРУЧЕНИЕ ОРДЕНОВ И МЕДАЛЕЙ СССР	vol-6028-page-01-seg-021-0469-3999-1485-4042.png
6028	1	303	4059	956	5079	172	0.96823	Председатель Президиума Верховного Совета СССР тов. М. И. Калинин вручил вчера, 16 февраля, ордена и медали наг- ражденным. Орден Ленина и медаль "Золотая Звез- да» вместе с грамотой о присвоении зва- ния Героя Советского Союза вручаются сержанту Н. А. Гладышеву, награжденно- му за образцовое выполнение боевых за- даний командования на фронте борьбы с немецкими захватчиками и проявленные при этом отвагу и геройство. За умелое и мужественное руководство боевыми операциями и за достигнутые в результате этих операций успехи в боях с немецко-фашистскими захватчиками награ- ды вручаются генерал-майору М. А. Аб- салямову, полковнику М. В. Турчанинову и подполковнику П. А. Башлий. Группа генералов, офицерского, сер- жантского, рядового и вольнонаемного со- става Военно-воздушных сил Красной Ар- мии получает ордена за образцовое вы- полнение заданий командования по подго- товке и повышению квалификации авиаци- онных кадров для действующей Красной Армии. Среди них генерал-майоры инже- нерно-авиационной службы М. П. Со- ловьев, С. П. Фролов, Н. В. Гевелинг, A. Е. Занкин, С. Г. Козлов, Я. Д. Мит- ницкий, И. В. Постнов, В. С. Кулебакин и 5. Т. Горощенко и другие.	vol-6028-page-01-seg-022-0303-4059-0956-5079.png
6028	1	977	4059	1630	4316	34	0.97232	Награды за успешное выполнение госу- дарственного плана хлебозаготовок 1944 года были вручены бывшему пред- седателю исполкома Кировского облсовета депутатов трудящихся П. П. Кокурину, председателю исполкома Владимирского облсовета депутатов трудящихся В. В. Сыроватченко и другим.	vol-6028-page-01-seg-023-0977-4059-1630-4316.png
6028	1	977	4322	1626	4475	22	0.96442	После вручения орденов медалей М. И. Калинин поздравил награжденных c получением правительственных наград и пожелал им дальнейших успехов в ра- • боте	vol-6028-page-01-seg-024-0977-4322-1626-4475.png
6028	1	973	4535	1628	5045	78	0.95672	М. И. Калинин вручил ордена за успеш- ное выполнение государственного плана хлебозаготовок 1944 года группе партий- ных и советских работников Калининской области. Среди получивших награды упол- номоченный Наркомзага по Калининской области А. И. Белов, секретарь Калинин- ского обкома ВКП(б) И. П. Бойцов, сек- ретарь Кашинского райкома ВКП(б) Б. Ф. Ган, секретарь Зубцовского райкома ВКП(б) И. М. Дроздов, председатель исполкома Московского райсовета депута- тов трудящихся А. А. Кондрашев, предсе- датель исполкома Калининского облсовета депутатов трудящихся А. В. Симонов другие.	vol-6028-page-01-seg-025-0973-4535-1628-5045.png
6028	1	1478	5049	1590	5076	1	0.88750	ТАСС)	vol-6028-page-01-seg-026-1478-5049-1590-5076.png
6028	1	1721	871	2919	1029	8	0.97425	ОТ СОВЕТСКОГО ИНФОРМБЮРО Оперативная сводка за 16 февраля	vol-6028-page-01-seg-027-1721-0871-2919-1029.png
6028	1	1669	1047	2971	1766	177	0.96683	В течение 16 февраля северо-восточнее и севернее города БЫДГОЩ (БРОМ- БЕРГ) наши войска, в результате наступательных боев, овладели населенными пунктами КЛАЙН ТАШАУ, ЕШЕВО, ЛЯСКОВЕЦ, БУЦИК, ЛЮДВИГСТАЛЬ, КЛАЙН ГАЦНО, ШМИДЕБРУХ. В ПОЗНАНИ продолжались бои по уничтожению гарнизона противника, удар- живающего район ЦИТАДЕЛИ и четыре пригорода на восточном берегу ВАРТЫ. Западнее города ГРЮНБЕРГ наши войска, продолжая наступление, вышли на реку. БОБЕР, заняв при этом более 50 населенных пунктов, среди которых крупные населенные пункты РОТЕНБУРГ, ТИМЕНДОРФ, РУСДОРФ, ДОЙЧ ЗАГАР, КОССАР, ВЕЙСИГ, РЕЙХЕНАУ. За 15 февраля в районе южнее города ГРЮНБЕРГ наши войска взяли в плен более 1.500 немецких солдат и офицеров и захватили склад-арсенал, в котором находилось 350 орудий, 1.500 орудийных и минометных стволов, 1.500 тяжелых пулеметов и большое количество боеприпасов. В районе БРЕСЛАУ (БРЕСЛАВЛЬ) наши войска, наступал на город с севера, запада и юга, завершили окружение группировки противника, обороняющей город БРЕСЛАУ (БРЕСЛАВЛЬ). В ходе наступательных боев наши войска заняли в этом районе более 200 населенных пунктов, в том числе города ХУНДСФЕЛЬД, ДОЙЧ ЛИССА, ВАНЗЕН и крупные населенные пункты МАРГАРЕТ, ДРАХЕНБРУНН, ЗА- КРОУ, ПАШХЕРВИЦ, ШЕБИЦ, ШЕНГАРТЕН, ДОБРЮКК, КЛЕТТЕНДОРФ, КАТТЕРН, КРАФТБОРН.	vol-6028-page-01-seg-028-1669-1047-2971-1766.png
6028	1	1671	1768	2969	2092	84	0.95987	лесах северо-западнее БУДАПЕШТА наши войска завершили ликвидацию разрозненных групп противника, прорвавшихся из западной части города. За 15 февраля в этом районе наши войска взяли в плен свыше 3.400 солдат и офи- церов противника и подобрали на поле боя 200 вражеских пулеметов, 4.000 вин- товок и 1.500 автоматов. На других участках фронта - поиски разведчиков и в ряде пунктов бои местного значения. За 15 февраля на всех фронтах подбито и уничтожено 117 немецких танков. В воздушных боях и огнем зенитной артиллерии сбито 39 самолетов противника.	vol-6028-page-01-seg-029-1671-1768-2969-2092.png
6028	1	1663	2175	2312	2732	88	0.96091	В городе Познань наши войска вели бои по уничтожению окруженного гарни- зона противника. Немцы засели в ци- тадели, а также в пригородах на восточ- ном берегу реки Варты и оказывают упорное сопротивление. Советские пехо- гинцы и артиллеристы, уничтожая огне- вые точки п живую силу противника, очищают от врага один дом за другим. За день истреблено до тысячи гитлеров- пев. Захвачено 78 пулеметов, 3 тысячи винтовок и автоматов, 2 склада с воен- ным имуществом. 3 тысячи снарядов тысячи ручных гранат. Взято в плен 950 немецких солдат и офицеров. *	vol-6028-page-01-seg-030-1663-2175-2312-2732.png
6028	1	1655	2753	2312	3526	114	0.95809	Западнее города Грюнберг паши вой- ска развивали наступление. Противник соорудил у шоссейных дорог узлы сопро- тивления с датами и дзотами. Особенно сильно укреплены перекрестки дорог. Co- ветские пехотинцы и сопровождающие их артиллеристы, совершая обходные манев- ры, блокируют и уничтожают опорные пункты обороны противника. Наши вой- ска с боями продвинулись вперед на 20 километров и на широком фронте вы- к реке Бобер в ее нижнем течении. После упорных боев советские части овладели сильно укрепленным опорным пунктом Ротенбург, расположенным па ле- вом берегу реки Одер. Немецкие укрепле- ния были обращены к реке, на север. Наши войска атаковали этот крупный на- селенный пункт с юга и юго-востока. уличных боях вражеский гарнизон был разгромлен. Захвачено много трофеев. *	vol-6028-page-01-seg-031-1655-2753-2312-3526.png
