volume_number	page_number	x1	y1	x2	y2	tokens_count	mean_confidence	text	image
6097	1	398	905	655	957	1	0.83736	(6097)	vol-6097-page-01-seg-001-0398-0905-0655-0957.png
6097	1	1040	437	1611	506	2	0.94077	Смерть немецк	vol-6097-page-01-seg-002-1040-0437-1611-0506.png
6097	1	1618	406	2233	506	1	0.91611	уоккупантам.	vol-6097-page-01-seg-003-1618-0406-2233-0506.png
6097	1	357	539	1610	893	4	0.97416	ЦЕНТРАЛЬНЫЙ ОРГАН НАРОДНОГО КОМИССА	vol-6097-page-01-seg-004-0357-0539-1610-0893.png
6097	1	1618	539	2278	889	4	0.98432	ИАТА ОБОРОНЫ СОЮЗА ССР	vol-6097-page-01-seg-005-1618-0539-2278-0889.png
6097	1	357	883	1610	972	7	0.94195	109 (6097) 11 мая 1945 г., пятница	vol-6097-page-01-seg-006-0357-0883-1610-0972.png
6097	1	1618	883	2278	972	2	0.90549	ЦЕНА 20 КОП.	vol-6097-page-01-seg-007-1618-0883-2278-0972.png
6097	1	2427	442	4367	951	33	0.95049	Вчера, 10 мая, в 18 часов 15 минут скончался от паралича сердца после тяжелой длительной болезни Секретарь Центрального и Московского Комитетов ВКП(б), Начальник Главного Полити- ческого Управления Красной Армии товарищ АЛЕКСАНДР СЕРГЕЕВИЧ ЩЕРБАКОВ.	vol-6097-page-01-seg-008-2427-0442-4367-0951.png
6097	1	957	1084	2320	1239	2	0.94890	Александр Сергей	vol-6097-page-01-seg-009-0957-1084-2320-1239.png
6097	1	371	1320	1659	1551	14	0.93364	От Центрального Комитета Всесоюзной Коммунистической Партии (большевиков) CCP и Совета Народных Комиссаров Союза ССР	vol-6097-page-01-seg-010-0371-1320-1659-1551.png
6097	1	350	1566	1665	2661	219	0.93687	Центральный Комитет Всесоюзной Коммунистической Партии (боль- шевиков) и Совет Народных Комиссаров Союза ССР с великим при- скорбием извещают партню, бойцов и офицеров Красной Армии и всех трудящихся Советского Союза, что 10 мая 1945 года в 18 часов 15 ми- 1 нут скончался от паралича сердца после тяжелой и длительной болезни Секретарь Центрального и Московского Комитетов ВКП(б), Начальник Главного Политического Управления Красной Армии товарищ АЛЕК- САНДР СЕРГЕЕВИЧ ЩЕРБАКОВ. Товарищ ЩЕРБАКОВ умер на боевом посту, отдав все силы и всю свою кипучую энергию делу социалистичёского строительства и делу победы над немецко-фашистскими захватчиками. Партия, армия и народ потеряли в лице товарища ЩЕРБАКОВА выдающегося большевистско- го руководителя и виднейшего государственного деятеля. Товарищ ЩЕРБАКОВ был верным сыном партии Ленина-Сталина, одним из талантливейших большевистских деятёлей, пламенным патрио- том нашей советской Родины, - - Крупнейший организатор партийно-политической работы в армии и в стране товарищ ЩЕРБАКОВ с юных лет и до последних дней жиз- нн страстно боролся за победу и упрочение социализма, за ленинско- сталинскую политику нашей партии. Верный ученик и соратник великого Сталина товарищ ЩЕРБАКОВ своей неустанной плодотворной деятельностью на благо отечества сни- скал уважение и любовь партии и всех трудящихся нашей Родины. Жизнь товарища АЛЕКСАНДРА СЕРГЕЕВИЧА ЩЕРБАКОВА - од- ного из виднейших руководителей партии Ленина-Сталина и Красной Армии будет служить примером для трудящихся нашей страны в их борьбе за дальнейший расцвет Союза Советских Социалистических Республик.	vol-6097-page-01-seg-011-0350-1566-1665-2661.png
6097	1	419	2670	1121	2808	7	0.91582	Центральный Комитет Всесоюзной Коммунистической Партии (большевиков) :	vol-6097-page-01-seg-012-0419-2670-1121-2808.png
6097	1	1262	2665	1636	2796	5	0.94692	Совет Народных Комиссаров Союза ССР.	vol-6097-page-01-seg-013-1262-2665-1636-2796.png
6097	1	543	2852	1491	2932	9	0.89640	A. Ш е р б а к о в	vol-6097-page-01-seg-014-0543-2852-1491-2932.png
