volume_number	page_number	x1	y1	x2	y2	tokens_count	mean_confidence	text	image
5078	1	1129	428	2360	500	3	0.94135	Смерть немецким оккупантам.	vol-5078-page-01-seg-001-1129-0428-2360-0500.png
5078	1	498	506	2438	832	8	0.98174	СНАЯ ЦЕНТРАЛЬНЫЙ ОРГАН НАРОДНОГО КОМИССАРИАТА ОБОРОНЫ СОЮЗА ССР	vol-5078-page-01-seg-002-0498-0506-2438-0832.png
5078	1	502	882	2550	958	8	0.93550	(5078) 17 января 1942 г., суббота ЦЕНА 15 КОП.	vol-5078-page-01-seg-003-0502-0882-2550-0958.png
5078	1	2672	414	4570	898	36	0.95481	Доблестные 205 и 58 стрелковые полки 314 отдельный зенитный артиллерийский дивизион награждены орденами Coo Советского Союза. Высокой награды удостоены генералы, герои- летчики, командиры и комиссары Красной Армии. Боевой привет храбрейшим из храбрых, беспощадно истребляющим немецких захватчиков!	vol-5078-page-01-seg-004-2672-0414-4570-0898.png
5078	1	518	1012	1809	1223	4	0.97380	ЗАДАЧИ АРТИЛЛЕРИИ В НАСТУПЛЕНИИ	vol-5078-page-01-seg-006-0518-1012-1809-1223.png
5078	1	478	1245	1151	2682	177	0.95456	Наши войска продолжают продвигаться вперед, нанося врагу большие потери в технике и особенно в живой силе. Бог на многих участках принимают все более ожесточенный характер. Пытаясь задер- жать наше продвижение, немцы перешли обороне. Они создают рубежи с окопа- заграждениями и полевыми укрытия- ми. На многих участках Фронта первая оборонительная линия немцев прорвана. Они лихорадочно создают вторые и третьи оборонительные линии, где рассчитывают задержать наше наступление до весны. Враг хочет выиграть время и получить передышку, чтобы весной, собрав силы, вновь перейти в наступление. Главная задача наших войск без остановок гнать врага на запад, уничто- жить за зиму его основные силы, его ре- зервы. Для этого нужно не давать немцам закрепиться, взламывать одну за другой все их оборонительные линии, организо- вать прорыв обороны неприятеля на всю глубину. Немецкая пехота, несмотря на огромные потери, все еще обладает высокой огневой мощью. Она усиливается широкой системой полевых укреплений, а также мощными узлами сопротивления, создаваемыми немцами населенных пунктах и особенно городах. Вот почему только прорыв обороны врага на всю ее глубину открывает путь для быстрого продвижения нашей пехоты, наших тан- ков, нашей кавалерии.	vol-5078-page-01-seg-007-0478-1245-1151-2682.png
5078	1	478	2690	1131	2810	12	0.96101	Решающее значение в деле прорыва обороны и организации наступления име- ет артиллерия.	vol-5078-page-01-seg-008-0478-2690-1131-2810.png
5078	1	470	2816	1131	3439	67	0.94864	Артиллерия, говорит товарищ Сталин, войны. Ни один род оружия не обладает такой силой разрушения, ка- кая свойственна артиллерии. Только упор- ный и точный артиллерийский огонь мо- жет сокрушить современную оборону. Только мощные и массированные удары артиллерии могут быстро разрушить обо- рону неприятеля на всю глубину, уничтожить и подавить все вражеские да. Только артиллерийское наступление может оказать серьезную и длительную помощь нашим частям в прорыве оборо- ны немцев.	vol-5078-page-01-seg-009-0470-2816-1131-3439.png
5078	1	464	3449	1123	3817	51	0.95204	Война с немцами показала, что артил- лерия является одним из самых могучих грозных оружий в наших руках. Но правильно ли будет считать, что мы уже выхали из нашей артиллерии все, что возможно, что наша артиллерия уже раз- вернулась во всю свою силу? Нет, счи- тать так было бы совершенно неправиль- но	vol-5078-page-01-seg-010-0464-3449-1123-3817.png
5078	1	456	3829	1117	4418	79	0.94901	У нас есть еще такие недальновидные командиры, отягощенные грузом консерва- тизма, которые при наступлении ограни- чиваются кратковременным артиллерий- ским огнем, В результате артиллерия не успевает довести дело до конца. Многие артиллерийские точки и пулеметные гнез- да врага остаются недобитыми, и в то время, когда *пехота борется с ними, ар- тиллерия молчит. Больше того, на одном из участков фронта имел место такой факт. Развивая наступление, одна часть форсировала реку и начала штурм мощ- ных узлов сопротивления врага. Но о том,	vol-5078-page-01-seg-011-0456-3829-1117-4418.png
