volume_number	page_number	x1	y1	x2	y2	tokens_count	mean_confidence	text	image
4933	1	370	505	1180	850	2	0.92849	ЦЕНТРАЛЬНЫЙ ОРГАН	vol-4933-page-01-seg-002-0370-0505-1180-0850.png
4933	1	1241	432	2356	479	4	0.92685	Пролетарии всех стран, соединяйтесь!	vol-4933-page-01-seg-004-1241-0432-2356-0479.png
4933	1	1188	505	2350	850	5	0.96512	НАРОДНОГО КОМИССАРИАТА ОБОРОНЫ СОЮЗА ССР	vol-4933-page-01-seg-006-1188-0505-2350-0850.png
4933	1	392	868	668	926	3	0.89435	№ 178 (4933)	vol-4933-page-01-seg-007-0392-0868-0668-0926.png
4933	1	1065	876	1671	930	5	0.91747	31 июля 1941 г., четверг	vol-4933-page-01-seg-008-1065-0876-1671-0930.png
4933	1	2100	882	2362	932	2	0.82975	ЦЕНА 15 КОП.	vol-4933-page-01-seg-009-2100-0882-2362-0932.png
4933	1	2437	438	4462	878	22	0.92969	Красноармеец! Свято храни боевые традиции своего полка. Не посрами его славное знамя. Будь достоин его героев. Грудью отстаивай каждую пядь советской земли.	vol-4933-page-01-seg-010-2437-0438-4462-0878.png
4933	1	505	999	1584	1275	8	0.95166	Искусно маневрируя, уничтожать живую силу и технику врага	vol-4933-page-01-seg-011-0505-0999-1584-1275.png
4933	1	362	1293	1037	1546	32	0.95837	беспримерной храбростью и отвагой защищает Красная армия родную землю от нашествия немецко-фашистских полчищ. Как ни изворачивается враг, к каким под- лейшим уловкам ни прибегает он, на него обрушиваются могучие удары советского оружия.	vol-4933-page-01-seg-012-0362-1293-1037-1546.png
4933	1	356	1552	1027	2088	74	0.95952	Фашисты пытались деморализовать наши части, создавая видимость окружения. На ши бойцы и командиры научились разга- дывать за шумом и треском действитель- ные силы врага. Теперь уже нередко са- ми немецкие части попадают в окружение. заканчивающееся гибелью фашистской тех- ники и живой силы. Никакой вражеский натиск не страшен, если противопоставить ему стойкость, вы- держку. хладнокровие. наоборот, фаши- сты не выдерживают нашего напора, ког- да на них нажимают настойчиво, методи- чески, не останавливаясь перед препят- ствиями.	vol-4933-page-01-seg-013-0356-1552-1027-2088.png
4933	1	339	2094	1021	3623	232	0.95639	Воин Красной армии должен твердо сле- довать в бою старому русскому обычаю- не удалось одолеть врага сразу, иди на него в другой, третий, четвертый раз, и так без конца, пока не доканаешь. Именно эта несгибаемая воля к победе, это презре- ние к опасности и смерти во имя победы позволяют нашим частям успешно громить фашистские орды. На N участке фронта отряд фашистских штурмовиков численностью более баталь- она намеревался ударить во фланг на- ступавших красноармейских подразделе- ний. Командиры Причина и Степанищев получили приказ сорвать замысел врага и уничтожить его лучшие силы. Отважные советские воины быстро переправились через реку, взяли банду в клещи и в оже- сточенной схватке наполовину истребили ее. Подоспевшие подкрепления противника стали B СВОЮ очередь окружать храб- рецов. Тогда Степанищев во второй раз скомандовал: «Вперед, в атаку!», и крас- ноармейцы лихим ударом опрокинули фа- шистов. На поле боя осталось свыше 250 вражеских трупов, 35 немецких танков, сотни винтовок, много пулеметов. Смелость, инициатива, выдержка и на- находчивость вот что требуется сейчас от каждого воина Красной армии. Враг бо- ится лобовой встречи, он предпочитает обходный маневр. Опыт показывает, что в девяти случаях из десяти фашисты пы- таются наступать на флангах, проникать в промежутке между частный. Значит пер- вейший долг командира и комисса организовать круговую оборону, обеспечить непосредственное круговое охранение, по- заботиться о наблюдении. Хороша и надеж- на та оборона, где нет ни одной, даже ма- лейшей щели, через которую мог бы про- сочиться враг.	vol-4933-page-01-seg-014-0339-2094-1021-3623.png
